source_clip_id,canonical_class,provider,subset,speaker_id,chapter_id,utterance_id,base_clip_id,split,original_path,original_duration_sec,crop_start_sec,crop_end_sec,prepared_path,prepared_sha256,sample_rate_hz,channels,samples,dtype,window_rms,window_peak,active_fraction,active_span_sec,longest_active_gap_sec,technical_qc_status,semantic_qc_status
libritts:4406:16883:4406_16883_000019_000013,speech,LibriTTS,train-clean-100,4406,16883,4406_16883_000019_000013,libritts:4406:16883:4406_16883_000019_000013,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/4406/16883/4406_16883_000019_000013.wav,21.059958333333334,4.3,9.3,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/4406_16883_4406_16883_000019_000013.wav,35dde549bf844153e6dda93f6730e30757e933f541ca4aa5df0f09d430f9abd1,24000,1,120000,float32,0.06024812565388726,0.60760498046875,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:374:180298:374_180298_000025_000000,speech,LibriTTS,train-clean-100,374,180298,374_180298_000025_000000,libritts:374:180298:374_180298_000025_000000,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/374/180298/374_180298_000025_000000.wav,11.279958333333333,0.1,5.1,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/374_180298_374_180298_000025_000000.wav,aab16c27df994a924fa78470748d20f0f94c1b3c54e0f21086c167f0532c552d,24000,1,120000,float32,0.05533027748468133,0.565673828125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:3982:182255:3982_182255_000049_000006,speech,LibriTTS,train-clean-100,3982,182255,3982_182255_000049_000006,libritts:3982:182255:3982_182255_000049_000006,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/3982/182255/3982_182255_000049_000006.wav,6.79,1.6,6.6,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/3982_182255_3982_182255_000049_000006.wav,c9528c9675dbcd028763b54ecfe5e01436be1080bb621b4ff475d1854c36a7bd,24000,1,120000,float32,0.05284350091769745,0.6341552734375,0.9,4.5,0.5,PASS,CORPUS_STRONG_LABEL
libritts:3440:171009:3440_171009_000106_000000,speech,LibriTTS,train-clean-100,3440,171009,3440_171009_000106_000000,libritts:3440:171009:3440_171009_000106_000000,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/3440/171009/3440_171009_000106_000000.wav,12.150041666666667,1.6,6.6,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/3440_171009_3440_171009_000106_000000.wav,833873828b72c9d18e07026fe7937531cea708b2151bc4c69f05f0f911416f07,24000,1,120000,float32,0.06270945865408216,0.546600341796875,0.98,4.5,0.5,PASS,CORPUS_STRONG_LABEL
libritts:3374:298026:3374_298026_000011_000001,speech,LibriTTS,train-clean-100,3374,298026,3374_298026_000011_000001,libritts:3374:298026:3374_298026_000011_000001,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/3374/298026/3374_298026_000011_000001.wav,17.0,4.0,9.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/3374_298026_3374_298026_000011_000001.wav,1e2c20bb93d6d01e1138f54c09ff7cf36435ba69d7f7c317844f754949bd5d45,24000,1,120000,float32,0.06446169175414508,1.0,0.96,4.6000000000000005,0.39999999999999947,PASS,CORPUS_STRONG_LABEL
libritts:8238:283452:8238_283452_000025_000000,speech,LibriTTS,train-clean-100,8238,283452,8238_283452_000025_000000,libritts:8238:283452:8238_283452_000025_000000,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/8238/283452/8238_283452_000025_000000.wav,7.59,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/8238_283452_8238_283452_000025_000000.wav,98634653f23ad01902a8e10cca32b9d3d7bca1bf7bc97a7a6ac6e4520ca28445,24000,1,120000,float32,0.059309443667742975,0.562896728515625,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:911:128684:911_128684_000014_000001,speech,LibriTTS,train-clean-100,911,128684,911_128684_000014_000001,libritts:911:128684:911_128684_000014_000001,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/911/128684/911_128684_000014_000001.wav,8.279958333333333,0.3,5.3,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/911_128684_911_128684_000014_000001.wav,a9a178cac17ef53212299d6d55593915862183f4de819b5be65ceb3049cb62db,24000,1,120000,float32,0.03750695962593562,0.4595947265625,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:7367:86737:7367_86737_000130_000002,speech,LibriTTS,train-clean-100,7367,86737,7367_86737_000130_000002,libritts:7367:86737:7367_86737_000130_000002,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/7367/86737/7367_86737_000130_000002.wav,14.159916666666666,9.0,14.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/7367_86737_7367_86737_000130_000002.wav,9d71ae968cd397feac9ee884a8d3129d5af38278d27a05cbcfd08297f177ae8e,24000,1,120000,float32,0.045385859490229837,0.486328125,0.94,4.6000000000000005,0.39999999999999947,PASS,CORPUS_STRONG_LABEL
libritts:3486:166446:3486_166446_000059_000001,speech,LibriTTS,train-clean-100,3486,166446,3486_166446_000059_000001,libritts:3486:166446:3486_166446_000059_000001,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/3486/166446/3486_166446_000059_000001.wav,11.099958333333333,1.8,6.8,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/3486_166446_3486_166446_000059_000001.wav,f6fe7d7e608f75e188d222b99ddfc42aa7b578eba35b8d43d2977d09642344d8,24000,1,120000,float32,0.1930491664592488,0.96893310546875,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:8123:275216:8123_275216_000050_000000,speech,LibriTTS,train-clean-100,8123,275216,8123_275216_000050_000000,libritts:8123:275216:8123_275216_000050_000000,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/8123/275216/8123_275216_000050_000000.wav,5.89,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/8123_275216_8123_275216_000050_000000.wav,973df7090560957d78f7bc629ea23e0d7ba3dc7d658808079fbde9d5711f0358,24000,1,120000,float32,0.059259941192802125,0.370880126953125,0.96,4.800000000000001,0.1999999999999993,PASS,CORPUS_STRONG_LABEL
libritts:1235:135884:1235_135884_000006_000001,speech,LibriTTS,train-clean-100,1235,135884,1235_135884_000006_000001,libritts:1235:135884:1235_135884_000006_000001,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/1235/135884/1235_135884_000006_000001.wav,22.73,17.7,22.7,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/1235_135884_1235_135884_000006_000001.wav,c87a97607485631998dce38d21ae7696ae39257969a56469e854eb28095a19e4,24000,1,120000,float32,0.07424708379833718,0.291290283203125,0.92,4.6000000000000005,0.39999999999999947,PASS,CORPUS_STRONG_LABEL
libritts:6272:70171:6272_70171_000011_000002,speech,LibriTTS,train-clean-100,6272,70171,6272_70171_000011_000002,libritts:6272:70171:6272_70171_000011_000002,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/6272/70171/6272_70171_000011_000002.wav,12.76,7.2,12.2,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/6272_70171_6272_70171_000011_000002.wav,f4332d8fa4b8ccece66658c83010f90ede2edcade49d671e9c29ff5d4efab4ec,24000,1,120000,float32,0.042595059800468474,0.34039306640625,0.96,4.5,0.5,PASS,CORPUS_STRONG_LABEL
libritts:7780:274562:7780_274562_000005_000006,speech,LibriTTS,train-clean-100,7780,274562,7780_274562_000005_000006,libritts:7780:274562:7780_274562_000005_000006,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/7780/274562/7780_274562_000005_000006.wav,30.42,3.6,8.6,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/7780_274562_7780_274562_000005_000006.wav,a614c6ee04a64b1671682d59125649fc6d9616370e0b59459e1cd53f19ac4966,24000,1,120000,float32,0.07679855251852973,0.4859619140625,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:4018:107338:4018_107338_000018_000004,speech,LibriTTS,train-clean-100,4018,107338,4018_107338_000018_000004,libritts:4018:107338:4018_107338_000018_000004,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/4018/107338/4018_107338_000018_000004.wav,13.81,8.8,13.8,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/4018_107338_4018_107338_000018_000004.wav,d4fd2898fd5d0b904a7a1535225eda2a89e1e09f93f4d3e1291bfca125a4774e,24000,1,120000,float32,0.09543818676000336,0.5306396484375,0.92,4.5,0.5,PASS,CORPUS_STRONG_LABEL
libritts:696:93314:696_93314_000013_000005,speech,LibriTTS,train-clean-100,696,93314,696_93314_000013_000005,libritts:696:93314:696_93314_000013_000005,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/696/93314/696_93314_000013_000005.wav,8.95,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/696_93314_696_93314_000013_000005.wav,f97573afceee321d56845cdae316e6b292eec214316db0875ccfe3d07b4f1758,24000,1,120000,float32,0.06487683511173462,0.4755859375,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:1263:139804:1263_139804_000021_000002,speech,LibriTTS,train-clean-100,1263,139804,1263_139804_000021_000002,libritts:1263:139804:1263_139804_000021_000002,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/1263/139804/1263_139804_000021_000002.wav,10.0,4.9,9.9,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/1263_139804_1263_139804_000021_000002.wav,ba104e9080fd5ec198a1aaa80e8c444603d583d72565b0bd16008fe597a1477f,24000,1,120000,float32,0.07126987604240735,0.569305419921875,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:7517:100442:7517_100442_000002_000003,speech,LibriTTS,train-clean-100,7517,100442,7517_100442_000002_000003,libritts:7517:100442:7517_100442_000002_000003,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/7517/100442/7517_100442_000002_000003.wav,8.85,3.8,8.8,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/7517_100442_7517_100442_000002_000003.wav,71c8f3b628d3d05f400dbbd9b51f349d2c5447d2c99fcef30caaf9a4cd26fa11,24000,1,120000,float32,0.08325360495689581,0.458770751953125,0.92,4.6000000000000005,0.39999999999999947,PASS,CORPUS_STRONG_LABEL
libritts:6209:34601:6209_34601_000086_000005,speech,LibriTTS,train-clean-100,6209,34601,6209_34601_000086_000005,libritts:6209:34601:6209_34601_000086_000005,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/6209/34601/6209_34601_000086_000005.wav,10.139958333333333,0.1,5.1,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/6209_34601_6209_34601_000086_000005.wav,5d0aee883cd5a525fa329cecd43601fe32fe7c8139cad99c8cdb5548000da51a,24000,1,120000,float32,0.05741401584101524,0.30377197265625,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:7511:102420:7511_102420_000009_000004,speech,LibriTTS,train-clean-100,7511,102420,7511_102420_000009_000004,libritts:7511:102420:7511_102420_000009_000004,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/7511/102420/7511_102420_000009_000004.wav,11.88,6.8,11.8,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/7511_102420_7511_102420_000009_000004.wav,9c5757e93765024642c38bec8e87b508473396b7b03f6c13791e0e7d9821a793,24000,1,120000,float32,0.07204459260648877,0.600372314453125,0.84,4.2,0.7999999999999998,PASS,CORPUS_STRONG_LABEL
libritts:118:47824:118_47824_000083_000009,speech,LibriTTS,train-clean-100,118,47824,118_47824_000083_000009,libritts:118:47824:118_47824_000083_000009,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/118/47824/118_47824_000083_000009.wav,5.78,0.1,5.1,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/118_47824_118_47824_000083_000009.wav,922f2eaa560b80a838d3b319917cfa6a5b65c60e7bfab4194228bcb2fff9ee22,24000,1,120000,float32,0.06652023567656162,0.499176025390625,0.98,4.2,0.7999999999999998,PASS,CORPUS_STRONG_LABEL
libritts:1898:145724:1898_145724_000021_000000,speech,LibriTTS,train-clean-100,1898,145724,1898_145724_000021_000000,libritts:1898:145724:1898_145724_000021_000000,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/1898/145724/1898_145724_000021_000000.wav,7.97,2.3,7.3,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/1898_145724_1898_145724_000021_000000.wav,7392fe2de210eb1cb9640ff2fb881d559f2f55ec72d48c7b1601ae28ebf4a83e,24000,1,120000,float32,0.10096190544132594,0.94427490234375,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:1116:132851:1116_132851_000044_000001,speech,LibriTTS,train-clean-100,1116,132851,1116_132851_000044_000001,libritts:1116:132851:1116_132851_000044_000001,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/1116/132851/1116_132851_000044_000001.wav,7.56,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/1116_132851_1116_132851_000044_000001.wav,8203f24f2d18b4d5ca0a196582e09e00902cb357ebc88513208c2c4e359681be,24000,1,120000,float32,0.06557234027548134,0.397705078125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:4853:29413:4853_29413_000017_000012,speech,LibriTTS,train-clean-100,4853,29413,4853_29413_000017_000012,libritts:4853:29413:4853_29413_000017_000012,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/4853/29413/4853_29413_000017_000012.wav,9.99,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/4853_29413_4853_29413_000017_000012.wav,9d10501f69b73da483ccc0cd52d64c73a8a9c634381dcd66168510be2bd85dfb,24000,1,120000,float32,0.08065427762243522,0.426483154296875,0.96,4.800000000000001,0.1999999999999993,PASS,CORPUS_STRONG_LABEL
libritts:8747:293952:8747_293952_000094_000002,speech,LibriTTS,train-clean-100,8747,293952,8747_293952_000094_000002,libritts:8747:293952:8747_293952_000094_000002,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/8747/293952/8747_293952_000094_000002.wav,10.19,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/8747_293952_8747_293952_000094_000002.wav,eab44dc1bd2edba9feb5fe3bbae538ed78bc11da68173570dcc88230bd5b5f09,24000,1,120000,float32,0.03593059760086255,0.2596435546875,0.92,4.6000000000000005,0.39999999999999947,PASS,CORPUS_STRONG_LABEL
libritts:26:496:26_496_000022_000000,speech,LibriTTS,train-clean-100,26,496,26_496_000022_000000,libritts:26:496:26_496_000022_000000,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/26/496/26_496_000022_000000.wav,24.390041666666665,6.5,11.5,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/26_496_26_496_000022_000000.wav,5d642104615b3293954cbf7991a969aa2f4900897295bf9b80a9bd6b1095d83c,24000,1,120000,float32,0.06103556693956169,0.58868408203125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:298:126791:298_126791_000077_000000,speech,LibriTTS,train-clean-100,298,126791,298_126791_000077_000000,libritts:298:126791:298_126791_000077_000000,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/298/126791/298_126791_000077_000000.wav,8.929958333333333,3.7,8.7,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/298_126791_298_126791_000077_000000.wav,3acbae96b7d057cfe283e514acd4d5e894e00d8f0d6fb647b4c48b8496f7d6cf,24000,1,120000,float32,0.0634146648022783,0.71484375,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:6081:41997:6081_41997_000021_000001,speech,LibriTTS,train-clean-100,6081,41997,6081_41997_000021_000001,libritts:6081:41997:6081_41997_000021_000001,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/6081/41997/6081_41997_000021_000001.wav,17.08,2.1,7.1,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/6081_41997_6081_41997_000021_000001.wav,269f9c6cb2fdd294b989d5d7ca8d1513ae95a3fd7d36df1533bcc0ece71da5f0,24000,1,120000,float32,0.09517473004393417,0.56634521484375,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:32:4137:32_4137_000023_000005,speech,LibriTTS,train-clean-100,32,4137,32_4137_000023_000005,libritts:32:4137:32_4137_000023_000005,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/32/4137/32_4137_000023_000005.wav,7.35,2.2,7.2,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/32_4137_32_4137_000023_000005.wav,9e76490c08110f21f8d461ba74d29d16339bdac646793b11ab0f8a02858b46a2,24000,1,120000,float32,0.062164064281280206,0.501068115234375,0.94,4.4,0.5999999999999996,PASS,CORPUS_STRONG_LABEL
libritts:7078:271888:7078_271888_000018_000000,speech,LibriTTS,train-clean-100,7078,271888,7078_271888_000018_000000,libritts:7078:271888:7078_271888_000018_000000,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/7078/271888/7078_271888_000018_000000.wav,9.24,4.2,9.2,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/7078_271888_7078_271888_000018_000000.wav,dcbe00b5f2d45a60134b788746f96c9a2713c1b08fdd1180d70f37cfa3f28f8d,24000,1,120000,float32,0.0612289785470476,0.568206787109375,0.94,4.2,0.7999999999999998,PASS,CORPUS_STRONG_LABEL
libritts:2952:408:2952_408_000024_000002,speech,LibriTTS,train-clean-100,2952,408,2952_408_000024_000002,libritts:2952:408:2952_408_000024_000002,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/2952/408/2952_408_000024_000002.wav,9.69,4.6,9.6,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/2952_408_2952_408_000024_000002.wav,039c45a7140a69c4a2c823a13384fb85028fe300f4ec565224a860480fbee724,24000,1,120000,float32,0.047703128695556166,0.533203125,0.9,4.5,0.5,PASS,CORPUS_STRONG_LABEL
libritts:4160:11550:4160_11550_000041_000001,speech,LibriTTS,train-clean-100,4160,11550,4160_11550_000041_000001,libritts:4160:11550:4160_11550_000041_000001,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/4160/11550/4160_11550_000041_000001.wav,5.36,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/4160_11550_4160_11550_000041_000001.wav,10575967e43e9f8cca98ca22357696128b8c5eceb515c392efaedf289b52c6d1,24000,1,120000,float32,0.06419627541979747,0.48284912109375,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:2182:181173:2182_181173_000002_000001,speech,LibriTTS,train-clean-100,2182,181173,2182_181173_000002_000001,libritts:2182:181173:2182_181173_000002_000001,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/2182/181173/2182_181173_000002_000001.wav,12.4,0.2,5.2,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/2182_181173_2182_181173_000002_000001.wav,692ec0af0a4fdcc50052bd81367a0fbb5874a7892e2b32c2f18fa83d32f7c070,24000,1,120000,float32,0.05268301903237789,0.49444580078125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:6529:62554:6529_62554_000038_000002,speech,LibriTTS,train-clean-100,6529,62554,6529_62554_000038_000002,libritts:6529:62554:6529_62554_000038_000002,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/6529/62554/6529_62554_000038_000002.wav,7.240083333333334,1.9,6.9,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/6529_62554_6529_62554_000038_000002.wav,9d9de8c854b1aafffdc59d5882941560f1d8e4e84e0f9b3e48631f7eb5c9d028,24000,1,120000,float32,0.08028381418645729,0.668365478515625,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:8324:286681:8324_286681_000010_000000,speech,LibriTTS,train-clean-100,8324,286681,8324_286681_000010_000000,libritts:8324:286681:8324_286681_000010_000000,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/8324/286681/8324_286681_000010_000000.wav,7.35,2.2,7.2,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/8324_286681_8324_286681_000010_000000.wav,db7915cba44a5b611f9c545ad44eed0afe8634550dbc8af9782d94e4491268a2,24000,1,120000,float32,0.04792932852599876,0.348052978515625,0.98,4.7,0.2999999999999998,PASS,CORPUS_STRONG_LABEL
libritts:8580:287363:8580_287363_000028_000000,speech,LibriTTS,train-clean-100,8580,287363,8580_287363_000028_000000,libritts:8580:287363:8580_287363_000028_000000,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/8580/287363/8580_287363_000028_000000.wav,10.93,5.6,10.6,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/8580_287363_8580_287363_000028_000000.wav,c7226569577188b51b5a84150a1eb20688a852d36ffbeca6433cef057c1998ee,24000,1,120000,float32,0.09252548042795923,0.680694580078125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:150:126107:150_126107_000026_000000,speech,LibriTTS,train-clean-100,150,126107,150_126107_000026_000000,libritts:150:126107:150_126107_000026_000000,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/150/126107/150_126107_000026_000000.wav,5.88,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/150_126107_150_126107_000026_000000.wav,c1ad276447c36f7cc2b95b7dca4e41b7f76b5facb0af6ee83bbe96faac98f3c3,24000,1,120000,float32,0.058526343590849385,0.495574951171875,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:7859:102519:7859_102519_000005_000003,speech,LibriTTS,train-clean-100,7859,102519,7859_102519_000005_000003,libritts:7859:102519:7859_102519_000005_000003,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/7859/102519/7859_102519_000005_000003.wav,13.67,4.7,9.7,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/7859_102519_7859_102519_000005_000003.wav,7cfe583cb2034c71158a0f0abadd3390f4ebf89c2a9b95d2c35082cf792921fe,24000,1,120000,float32,0.07134846525715205,0.6593017578125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:1088:134318:1088_134318_000034_000001,speech,LibriTTS,train-clean-100,1088,134318,1088_134318_000034_000001,libritts:1088:134318:1088_134318_000034_000001,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/1088/134318/1088_134318_000034_000001.wav,10.41,5.1,10.1,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/1088_134318_1088_134318_000034_000001.wav,fb5699bf863c00d04129b3a00b6f404c40c1e5b160e1a44fcd572df1fe9ee83a,24000,1,120000,float32,0.05115006134710761,0.313568115234375,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:211:122425:211_122425_000005_000002,speech,LibriTTS,train-clean-100,211,122425,211_122425_000005_000002,libritts:211:122425:211_122425_000005_000002,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/211/122425/211_122425_000005_000002.wav,9.47,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/211_122425_211_122425_000005_000002.wav,3250de43a9f1aec855b6fb5aaf74242f351360f6bc174d819371f62995d25b33,24000,1,120000,float32,0.05835020294080412,0.438812255859375,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:8797:294123:8797_294123_000035_000004,speech,LibriTTS,train-clean-100,8797,294123,8797_294123_000035_000004,libritts:8797:294123:8797_294123_000035_000004,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/8797/294123/8797_294123_000035_000004.wav,5.52,0.1,5.1,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/8797_294123_8797_294123_000035_000004.wav,b010ff3a5e5336d2f2c6ab5aebd8d9738e8998bc3b135f85239ec55fe38b3c19,24000,1,120000,float32,0.07624887687334618,0.8941650390625,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:7312:92432:7312_92432_000008_000006,speech,LibriTTS,train-clean-100,7312,92432,7312_92432_000008_000006,libritts:7312:92432:7312_92432_000008_000006,train,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/7312/92432/7312_92432_000008_000006.wav,11.81,5.0,10.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/train/7312_92432_7312_92432_000008_000006.wav,9edc623ffbaf4feaf94b5133e0bee01eac763408faf0bb07e0ccf5fa0746dcf7,24000,1,120000,float32,0.08848751200087938,0.480377197265625,0.96,4.7,0.2999999999999998,PASS,CORPUS_STRONG_LABEL
