source_clip_id,canonical_class,source_dataset,source_label,original_id,base_clip_id,identity_key,audio_path,canonical_path,canonical_relpath,canonical_wav_sha256,canonical_pcm_sha256,raw_sha256,split,split_version,manual_decision,mapping_type,auto_qc_status,auto_qc_reasons,license_status,license_raw,provenance_source,pretrain_seen_status,resource_status,canonical_sample_rate_hz,canonical_channels,canonical_dtype,canonical_duration_sec,crop_policy,crop_start_sec,crop_end_sec,source_offset_sec,normalization_method,active_rms_before_dbfs,active_rms_after_dbfs,peak_before,peak_after,gain_db,peak_guard_limited,pilot_eligible
ESC-50:102435,clock_alarm,ESC-50,clock_alarm,102435,esc50:102435,ESC-50:esc50:102435,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/esc50/ESC-50-master/audio/2-102435-A-37.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/clock_alarm/esc50__102435.wav,wav/clock_alarm/esc50__102435.wav,fb8d5f805d9c315cc04b9cf53d739fcf32bac2350f85653523b759f3e7000bec,44ca4f3a2d1ebb717678b3e79eb3d589e75159e2275cb6006c3aec53aa1f088b,6917ce398c3cb7cb426c65224f59e63794eeabd732ad2f399c23f5b091bbcd12,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,CC BY-NC 3.0; dataset-level license and attribution file,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=102435 take=A,unknown,PRESENT,24000,1,float32,5.000000000,preserve_full_short_source,0.000000000,5.000000000,,active_rms_v1,-8.871713667,-24.000000127,1.400993347,0.245483205,-15.128286333,false,true
PSELD-selected FSD50K:174871,frying,PSELD-selected FSD50K,Frying (food),174871,fsd50k:174871,PSELD-selected FSD50K:fsd50k:174871,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/174871.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__174871.wav,wav/frying/fsd50k__174871.wav,0f260fa2d1095990c6165a5c86ac660eaced056193da540fe6b5924afc966a44,4a65d70261a163f62a46698b22ff423b3ba13a3f1eb865853d8412e2ac7585ff,6d7179314206e4e85538325e2ced3e14379b88a1e18a871c7c9e3635737fa657,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 174871,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,12.476666667,17.476666667,,active_rms_v1,-9.204205694,-24.000000127,1.208173394,0.219957888,-14.795794306,false,true
PSELD-selected FSD50K:188234,frying,PSELD-selected FSD50K,Frying (food),188234,fsd50k:188234,PSELD-selected FSD50K:fsd50k:188234,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/188234.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__188234.wav,wav/frying/fsd50k__188234.wav,67e47f6cdfb496bf377e1aa6784a84fa6de8f20f81998c1b89dee6f2ca07c74a,6824e3a6d84150bdb7407945d2c82d62f368bfbbbf8355ebc9ae3ed023528f8f,b615cc4af7e41b22991c3da9eb5c3c1994f45ba0ecfbeeef79645dd5ad5c31d3,test,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 188234,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,7.298820862,12.298820862,,active_rms_v1,-23.467593082,-23.999999102,0.390846491,0.367608756,-0.532406918,false,true
PSELD-selected FSD50K:194806,frying,PSELD-selected FSD50K,Frying (food),194806,fsd50k:194806,PSELD-selected FSD50K:fsd50k:194806,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/194806.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__194806.wav,wav/frying/fsd50k__194806.wav,8c0ce8c12e9c5b45e19df9d11ed10de034392488abb49603341ada1b0a8a44d3,fb0af36eb5086122b51fa1b60dffc9b9dc113e82e3067e07f30fded9b218a8c3,9c5475bd71523633986dca83505a956434b5d8fc11a7b0c370fbde0ba793adce,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 194806,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,6.371315193,11.371315193,,active_rms_v1,-19.516688088,-24.000001153,0.627502501,0.374498308,-4.483311912,false,true
PSELD-selected FSD50K:201936,frying,PSELD-selected FSD50K,Frying (food),201936,fsd50k:201936,PSELD-selected FSD50K:fsd50k:201936,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/201936.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__201936.wav,wav/frying/fsd50k__201936.wav,649d113431f6eabbba8b182dceb7fa6a18644cb224a2dbc4a963bea7f92d1782,83b726d909693831327738ac6bbf72235bc687adbd5061bb42f38fa3c38c5579,466387ad183da79c17fc84cbeb4414d5fbecfb4f216a1812a0e2f8046f048252,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 201936,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,2.570839002,7.570839002,,active_rms_v1,-32.736513980,-24.000000127,0.133761495,0.365726829,8.736513980,false,true
PSELD-selected FSD50K:232696,frying,PSELD-selected FSD50K,Frying (food),232696,fsd50k:232696,PSELD-selected FSD50K:fsd50k:232696,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/232696.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__232696.wav,wav/frying/fsd50k__232696.wav,5e4c84ad48809861bcdbb2410e0ab3f22d2968f94e7d99a2411273b90f3352d8,3bac512771b5d9fce59964af28d57f39689138052349a4e049399b6fa9a19653,77f3cc0c3394c91b3169c53f8f4137064613ed0d8e6f7c76593444dfaf814872,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 232696,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,8.444104308,13.444104308,,active_rms_v1,-22.947276043,-24.000000127,0.446274102,0.395335197,-1.052723957,false,true
PSELD-selected FSD50K:233296,frying,PSELD-selected FSD50K,Frying (food),233296,fsd50k:233296,PSELD-selected FSD50K:fsd50k:233296,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/233296.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__233296.wav,wav/frying/fsd50k__233296.wav,a456a2fce4ccd112f13aa68a646d4e179f915e75bfdbe1640d90614ab33bfb4e,f1591a91e9f8d48b646063361dcb285c871dceb0ef3c9306c9c52e143977e15e,c1d0225ff15bdcc856ac6bac5d6e71735c39b70db56405e2c185dc2d88cc6905,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 233296,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,2.716507937,7.716507937,,active_rms_v1,-16.269819566,-24.000000127,0.675796390,0.277528018,-7.730180434,false,true
PSELD-selected FSD50K:234469,frying,PSELD-selected FSD50K,Frying (food),234469,fsd50k:234469,PSELD-selected FSD50K:fsd50k:234469,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/234469.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__234469.wav,wav/frying/fsd50k__234469.wav,92d87ecbd922486966dcd719428ae3483275193412b17340e81a03b31667db01,85ae35721973b914c45742c93ce24a60af8b0d242f255838f640407defb93718,bce097047ac59a832820de5be509f8d418cf1a2385a508f90972344356d0df3f,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 234469,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,1.324489796,6.324489796,,active_rms_v1,-22.156349027,-24.000000127,0.436703861,0.353186816,-1.843650973,false,true
PSELD-selected FSD50K:235537,frying,PSELD-selected FSD50K,Frying (food),235537,fsd50k:235537,PSELD-selected FSD50K:fsd50k:235537,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/235537.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__235537.wav,wav/frying/fsd50k__235537.wav,4f94ae11bc86a06f648a9c53cc3529655bbc8a88e23835974c2550998e750a14,6cfe76232cd6ffb208c16e8d939fad29c0872af03c6e13f1e6d2c881c6590052,ce9de3fa924554a39988d7f68bd3f79694e4f92bfc2826ec299eb04a26d93538,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 235537,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,4.828707483,9.828707483,,active_rms_v1,-22.930791691,-24.000001153,0.450271070,0.398119658,-1.069208309,false,true
PSELD-selected FSD50K:240540,frying,PSELD-selected FSD50K,Frying (food),240540,fsd50k:240540,PSELD-selected FSD50K:fsd50k:240540,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/240540.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__240540.wav,wav/frying/fsd50k__240540.wav,6a34ecf21faa854505747e337304bb7d8ccc3c13bded40a99cc3c6d5eabddbaa,8c7439ccc6a0a22571334d24f1a4f04df8ada5460b7c68eb85cb83909c3e6f73,693ead28546ca84c8a65efa7ec3082e87e3e25004d54b3b5a1f2a23aad4c9c80,val,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 240540,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,1.478662132,6.478662132,,active_rms_v1,-21.769178985,-24.000000127,0.578082979,0.447145790,-2.230821015,false,true
PSELD-selected FSD50K:245027,frying,PSELD-selected FSD50K,Frying (food),245027,fsd50k:245027,PSELD-selected FSD50K:fsd50k:245027,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/245027.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__245027.wav,wav/frying/fsd50k__245027.wav,b49f08a587602a558c970d2509c951e159a7eb60954ecbbd0518c6fbe79b9eff,ad7119c9c54e12e3a7b34e37528e756022d3507e5ecae13e221ef512ed3c99e9,7b4ec6361a520c0380c6a7c8fab16c5a9b0ea99f137b5b3759b6104344ebfbb9,val,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 245027,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,2.746984127,7.746984127,,active_rms_v1,-14.968162477,-23.999999102,0.957215488,0.338390261,-9.031837523,false,true
PSELD-selected FSD50K:274499,frying,PSELD-selected FSD50K,Frying (food),274499,fsd50k:274499,PSELD-selected FSD50K:fsd50k:274499,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/274499.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__274499.wav,wav/frying/fsd50k__274499.wav,8f96811781a213cb0aeb23dd3a9acc912dbbdfa0e64923762a341a1c8f863caf,75646d0fad336dd53fce44f9b26bb6e7b5ad4ce0a75e165945332acc7e854f32,2e7a767bc7f07c9ae7d1aab2f37c01aa138a2f194ec32ce7f73edd02ea3f9330,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 274499,likely_yes,PRESENT,24000,1,float32,3.636791667,preserve_full_short_source,0.000000000,3.636780045,,active_rms_v1,-14.607619494,-24.000000127,0.777544498,0.263697624,-9.392380506,false,true
PSELD-selected FSD50K:320772,frying,PSELD-selected FSD50K,Frying (food),320772,fsd50k:320772,PSELD-selected FSD50K:fsd50k:320772,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/320772.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__320772.wav,wav/frying/fsd50k__320772.wav,d36d841b72ea19261ec91956ea8c767602dff6c872228f6e2861ea34d35572ea,ee959206eff22aa89ed2f623d181602dff8bf9b4bb22602d569d5acec18d8a54,28f1155a5fcf911064c7611e97dbd634829eea97195ad4a3ad756da17a8322a6,val,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 320772,likely_yes,PRESENT,24000,1,float32,3.833333333,preserve_full_short_source,0.000000000,3.833333333,,active_rms_v1,-31.662645999,-24.000000127,0.150803372,0.364370614,7.662645999,false,true
PSELD-selected FSD50K:341937,frying,PSELD-selected FSD50K,Frying (food),341937,fsd50k:341937,PSELD-selected FSD50K:fsd50k:341937,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/341937.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__341937.wav,wav/frying/fsd50k__341937.wav,408b19a2af05ab4cddb9fc7af0796fd94e4a94a93a9a9dd69e7c693af385abd1,735ab5a636dd07fcfd999e38efa4be3b527cf1ad0ebcbdb56b12150dd915fa67,15c6bf200dbc43b6dd4052729512891fb2d2c0bddfa4ba7b6814058e8963f7ae,test,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 341937,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,2.299727891,7.299727891,,active_rms_v1,-12.546085896,-23.999999102,1.151613593,0.308042824,-11.453914104,false,true
ESC-50:109316,keyboard_typing,ESC-50,keyboard_typing,109316,esc50:109316,ESC-50:esc50:109316,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/esc50/ESC-50-master/audio/2-109316-A-32.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/keyboard_typing/esc50__109316.wav,wav/keyboard_typing/esc50__109316.wav,a3af95d567f6814666897446310e107c8236b054ce26bb322ca605b332db64e3,0b9605822095d2b4bc3fb55897da8814f226dca403e1390f51f3ed45f1679955,29b85ff0c4551fff8893f1b70faee79f0de8edf383f15877cfdeedb4b9aeabce,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,CC BY-NC 3.0; dataset-level license and attribution file,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=109316 take=A,unknown,PRESENT,24000,1,float32,5.000000000,preserve_full_short_source,0.000000000,5.000000000,,active_rms_v1,-19.891972145,-24.000000127,0.516487181,0.321853459,-4.108027855,false,true
ESC-50:118459,keyboard_typing,ESC-50,keyboard_typing,118459,esc50:118459,ESC-50:esc50:118459,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/esc50/ESC-50-master/audio/2-118459-A-32.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/keyboard_typing/esc50__118459.wav,wav/keyboard_typing/esc50__118459.wav,9977d4ee6e95bb890fead3094bbc7d3c09b790208ab33d1b63e9a69df9a7ffba,9804804cf729a56cc1cedfed4fcee750144053467afb0e133aacb988798cae70,3e144910a7444c162120ff2067726788fc886aaf4b28be55ca0b6d3347e35a28,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,CC BY-NC 3.0; dataset-level license and attribution file,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=118459 take=A,unknown,PRESENT,24000,1,float32,5.000000000,preserve_full_short_source,0.000000000,5.000000000,,active_rms_v1,-15.703174887,-24.000000127,0.918804228,0.353493750,-8.296825113,false,true
ESC-50:118817,keyboard_typing,ESC-50,keyboard_typing,118817,esc50:118817,ESC-50:esc50:118817,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/esc50/ESC-50-master/audio/2-118817-A-32.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/keyboard_typing/esc50__118817.wav,wav/keyboard_typing/esc50__118817.wav,120614ce53fb09e1281517f93347c644ba8ef72266e84bc5539ec1dd6fb47140,8b2d346ad3235adfd383166ef8694de7a5da0288fbe72b15b4aef93026fcc217,5f4f048fde966a014079f5a42a0d5658df58b2db9802d577b206a32f0d9a2042,test,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,CC BY-NC 3.0; dataset-level license and attribution file,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=118817 take=A,unknown,PRESENT,24000,1,float32,5.000000000,preserve_full_short_source,0.000000000,5.000000000,,active_rms_v1,-28.516470380,-24.000000127,0.266562879,0.448356211,4.516470380,false,true
ESC-50:120333,keyboard_typing,ESC-50,keyboard_typing,120333,esc50:120333,ESC-50:esc50:120333,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/esc50/ESC-50-master/audio/2-120333-A-32.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/keyboard_typing/esc50__120333.wav,wav/keyboard_typing/esc50__120333.wav,c2d366a6f8fb6be6f6ccae93ee45c132eb9abec769ec19c3ead8e2900d33abb1,e1211edd697901135d1f8b9b312e7f05e3a191bca390d78c5fb8a62d48031c38,0221aef890f7252c3774518946c6bec589eeaab5a6d56fc593a488b7c51f95fc,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,CC BY-NC 3.0; dataset-level license and attribution file,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=120333 take=A,unknown,PRESENT,24000,1,float32,5.000000000,preserve_full_short_source,0.000000000,5.000000000,,active_rms_v1,-13.073975899,-24.000001153,1.247355700,0.354559481,-10.926024101,false,true
ESC-50:144106,keyboard_typing,ESC-50,keyboard_typing,144106,esc50:144106,ESC-50:esc50:144106,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/esc50/ESC-50-master/audio/3-144106-A-32.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/keyboard_typing/esc50__144106.wav,wav/keyboard_typing/esc50__144106.wav,d84644c3f900ff4feb656dc7e0f80175db732aaea9b55b98d6d2e9441c0056af,630b95a557f86fb8dc631b0c4563a4e260985330709222421eceaed20e4b44d2,e47881c1bcc652c7e07492c7c1325dba436ddf99cef422f2972b35fa87ad680d,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,CC BY-NC 3.0; dataset-level license and attribution file,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=144106 take=A,unknown,PRESENT,24000,1,float32,5.000000000,preserve_full_short_source,0.000000000,5.000000000,,active_rms_v1,-11.354412588,-24.000001153,1.178175092,0.274745435,-12.645587412,false,true
ESC-50:155568,keyboard_typing,ESC-50,keyboard_typing,155568,esc50:155568,ESC-50:esc50:155568,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/esc50/ESC-50-master/audio/3-155568-A-32.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/keyboard_typing/esc50__155568.wav,wav/keyboard_typing/esc50__155568.wav,4c3c9eaa262cf39674f9c606a202e0287efd6e2fd4bd52fdd92252604a77b399,e814b108f25013a6637cdfed7e58d8f2abbf7fffea3f27497bb377d83fba8f6b,e7204b94b2ba3beebf31d92c3e9a27fde8129644669644746df9b76fda63d01f,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,CC BY-NC 3.0; dataset-level license and attribution file,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=155568 take=A,unknown,PRESENT,24000,1,float32,5.000000000,preserve_full_short_source,0.000000000,5.000000000,,active_rms_v1,-31.484144731,-24.000000127,0.163408101,0.386794984,7.484144731,false,true
ESC-50:155570,keyboard_typing,ESC-50,keyboard_typing,155570,esc50:155570,ESC-50:esc50:155570,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/esc50/ESC-50-master/audio/3-155570-A-32.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/keyboard_typing/esc50__155570.wav,wav/keyboard_typing/esc50__155570.wav,5dcc5425003c6b4e03a7698a0303db4256c3254d0a00ec7561a0c6df771c31c3,750208301b2dcf6c371de1238d673a3a3fa058f624820a1ecc7c6ac30d445849,d9a50c67926f09ea4f9b1530182634ebf958f4cb17508ab1c2d3e89d93a73b37,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,CC BY-NC 3.0; dataset-level license and attribution file,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=155570 take=A,unknown,PRESENT,24000,1,float32,5.000000000,preserve_full_short_source,0.000000000,5.000000000,,active_rms_v1,-25.081080841,-24.000000127,0.277158827,0.313893825,1.081080841,false,true
ESC-50:167155,keyboard_typing,ESC-50,keyboard_typing,167155,esc50:167155,ESC-50:esc50:167155,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/esc50/ESC-50-master/audio/4-167155-A-32.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/keyboard_typing/esc50__167155.wav,wav/keyboard_typing/esc50__167155.wav,6eef7744e3a26a61669456dcc800944734cee7ba899b4822e9eb398e363c2776,48b84dd918c840e7c475d823c16fd1b15de5f9b32abd7d4a958cd156c886f039,c95a4bcca8a2113cb7a20bd59d404919eb88f10dc23401815369a449a7f59344,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,CC BY-NC 3.0; dataset-level license and attribution file,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=167155 take=A,unknown,PRESENT,24000,1,float32,5.000000000,preserve_full_short_source,0.000000000,5.000000000,,active_rms_v1,-29.156164999,-24.000000127,0.181487322,0.328590155,5.156164999,false,true
ESC-50:172180,keyboard_typing,ESC-50,keyboard_typing,172180,esc50:172180,ESC-50:esc50:172180,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/esc50/ESC-50-master/audio/4-172180-A-32.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/keyboard_typing/esc50__172180.wav,wav/keyboard_typing/esc50__172180.wav,e50ee25753e3de7fface7daa7350010fadeabe6a28d9881da9ea5554229df425,2e0a84ab3f17322ea167a394ee80426a055f199293a21a0aafac36ef7dc99b70,38cb4fdd3c362dddfec350f850a246b3289ae59f9d41ad7ddcd23a069232353c,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,CC BY-NC 3.0; dataset-level license and attribution file,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=172180 take=A,unknown,PRESENT,24000,1,float32,5.000000000,preserve_full_short_source,0.000000000,5.000000000,,active_rms_v1,-20.126763080,-23.999999102,0.528163612,0.338147849,-3.873236920,false,true
ESC-50:177243,keyboard_typing,ESC-50,keyboard_typing,177243,esc50:177243,ESC-50:esc50:177243,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/esc50/ESC-50-master/audio/4-177243-A-32.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/keyboard_typing/esc50__177243.wav,wav/keyboard_typing/esc50__177243.wav,9dd27bab5d77ea5e79f522382f84ba7ccf7708c7c1a01de528872974897c7a1a,dcf26dfa3a9a42014d1c6b461ab292d8e3a7229e46c680514baf73251f2863b5,e2163c61a24be93d31a3e6b1c87191f87eb0d7cebda85b110b7f2a115f0b86fa,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,CC BY-NC 3.0; dataset-level license and attribution file,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=177243 take=A,unknown,PRESENT,24000,1,float32,5.000000000,preserve_full_short_source,0.000000000,5.000000000,,active_rms_v1,-27.310757271,-24.000000127,0.210423499,0.308057725,3.310757271,false,true
