source_clip_id,canonical_class,source_dataset,source_label,original_id,base_clip_id,identity_key,audio_path,canonical_path,canonical_relpath,canonical_wav_sha256,canonical_pcm_sha256,raw_sha256,split,split_version,manual_decision,mapping_type,auto_qc_status,auto_qc_reasons,license_status,license_raw,provenance_source,pretrain_seen_status,resource_status,canonical_sample_rate_hz,canonical_channels,canonical_dtype,canonical_duration_sec,crop_policy,crop_start_sec,crop_end_sec,source_offset_sec,normalization_method,active_rms_before_dbfs,active_rms_after_dbfs,peak_before,peak_after,gain_db,peak_guard_limited,pilot_eligible
ESC-50:102435,clock_alarm,ESC-50,clock_alarm,102435,esc50:102435,ESC-50:esc50:102435,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/esc50/ESC-50-master/audio/2-102435-A-37.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/clock_alarm/esc50__102435.wav,wav/clock_alarm/esc50__102435.wav,fb8d5f805d9c315cc04b9cf53d739fcf32bac2350f85653523b759f3e7000bec,44ca4f3a2d1ebb717678b3e79eb3d589e75159e2275cb6006c3aec53aa1f088b,6917ce398c3cb7cb426c65224f59e63794eeabd732ad2f399c23f5b091bbcd12,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,CC BY-NC 3.0; dataset-level license and attribution file,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=102435 take=A,unknown,PRESENT,24000,1,float32,5.000000000,preserve_full_short_source,0.000000000,5.000000000,,active_rms_v1,-8.871713667,-24.000000127,1.400993347,0.245483205,-15.128286333,false,true
DESED isolated foreground:388092,frying,DESED isolated foreground,Frying,388092,desed:train:388092,DESED:388092,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/desed/extracted/audio/train/soundbank/foreground/Frying/388092.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/desed__train__388092.wav,wav/frying/desed__train__388092.wav,040932e58dc34995b033617f1ca2619599a67abc88294e313e1d64e837d34b6f,430fdf08efcc240c9f390fbbc05e47dbe0cf6049594fd0feb2008e88903b0fa5,613b3173468c87542658d89ba7adad41e88263fb2310a1dd2b75e505ee5df9e7,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_FLAG,mostly_silence_or_low_activity,PER_RECORDING_METADATA,http://creativecommons.org/licenses/by/3.0/,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Frying/388092.wav ; official train license TSV,unknown,PRESENT,24000,1,float32,5.000000000,deterministic_center,8.965578231,13.965578231,,active_rms_v1,-36.864696813,-24.000000127,0.071272798,0.313443065,12.864696813,false,true
DESED isolated foreground:403531,frying,DESED isolated foreground,Frying,403531,desed:train:403531,DESED:403531,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/desed/extracted/audio/train/soundbank/foreground/Frying/403531.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/desed__train__403531.wav,wav/frying/desed__train__403531.wav,a5dacd9dda91344aecb7478777e944632ad7087fd4349c35f573e1de79b8e24a,fd0223f2d35eabd4292b4f0060133135506f00f6880845cf74f533b878a49f92,78082d301d0ba90a4f636d06a9993c96f8b160c69a1408300c9e049cb382dbae,val,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_FLAG,mostly_silence_or_low_activity,PER_RECORDING_METADATA,http://creativecommons.org/publicdomain/zero/1.0/,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Frying/403531.wav ; official train license TSV,unknown,PRESENT,24000,1,float32,5.000000000,deterministic_center,11.194149660,16.194149660,,active_rms_v1,-20.380483655,-24.000000127,0.485817760,0.320256233,-3.619516345,false,true
PSELD-selected FSD50K:111132,frying,PSELD-selected FSD50K,Frying (food),111132,fsd50k:111132,PSELD-selected FSD50K:fsd50k:111132,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/111132.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__111132.wav,wav/frying/fsd50k__111132.wav,99ea864808894d19b9ac765adb6978bd9288368c471ac9c4e982138a88c681a5,8fdc0267edbd3de943732cf87e9271e87035f1b2929657135c111766e1b8159b,5657cef4ca86c4d823cd2475aab31fb1e5aa5835aa24886aa3b9e9472928b434,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 111132,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,11.305714286,16.305714286,,active_rms_v1,-18.777246262,-24.000001153,0.588663638,0.322648406,-5.222753738,false,true
PSELD-selected FSD50K:119116,frying,PSELD-selected FSD50K,Frying (food),119116,fsd50k:119116,PSELD-selected FSD50K:fsd50k:119116,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/119116.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__119116.wav,wav/frying/fsd50k__119116.wav,57c91641cf9a1a836d494d81b80e5c9c5bc3b0e028998ab962f2d4fb817bb101,435159d8576630e544e835948952f514e64696dba4f800fcbf87407f27a4d792,b56e1867637938f94b901b013b9da01ca6b02b09c2e23905218aa04e81a1483c,test,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 119116,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,1.608276644,6.608276644,,active_rms_v1,-40.618067754,-24.000000127,0.040677797,0.275588304,16.618067754,false,true
PSELD-selected FSD50K:132472,frying,PSELD-selected FSD50K,Frying (food),132472,fsd50k:132472,PSELD-selected FSD50K:fsd50k:132472,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/132472.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__132472.wav,wav/frying/fsd50k__132472.wav,9d715cb68cf34d8f2f270cb5e43cb4fd5e2c29d621e20335b96ed9aa94f00a62,4ce404f67e42e53d4c93a90e56a3390160ca60ee575b2b331bdfddc4c186dbe6,ae79662adca6b3e426a55bb722a053478b16bf2c7306f6ed1324b2a10080e92a,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 132472,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,5.780816327,10.780816327,,active_rms_v1,-15.220274472,-24.000000127,0.920744002,0.335083157,-8.779725528,false,true
PSELD-selected FSD50K:133448,frying,PSELD-selected FSD50K,Frying (food),133448,fsd50k:133448,PSELD-selected FSD50K:fsd50k:133448,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/133448.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__133448.wav,wav/frying/fsd50k__133448.wav,636d3774465fc157f40b128744dd08f7ffab7e94c109ba82cddb910853aee7b6,a495e9963617a33006e9259685e333890adae4aa65faa481a84e22b30b89dd9c,6c88bd4bebc9b798e727e123eaafffe57fe99f39beef8d32010965f7fc4db4e6,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 133448,likely_yes,PRESENT,24000,1,float32,1.822791667,preserve_full_short_source,0.000000000,1.822766440,,active_rms_v1,-32.738956900,-24.000000127,0.090362296,0.247135475,8.738956900,false,true
PSELD-selected FSD50K:140454,frying,PSELD-selected FSD50K,Frying (food),140454,fsd50k:140454,PSELD-selected FSD50K:fsd50k:140454,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/140454.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__140454.wav,wav/frying/fsd50k__140454.wav,a83a297d6c21606c9fc230972b30b5fb39e62c701de3609795b79296ae81ec77,6c3c8ab89e9c16c86921a1e0897477e2892c9e23bb6487ca6e1e39569b219d2a,5612d8f835c0d9b0bf503fab6a75cef8ade6b74fbe141531beda165d4329848c,val,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 140454,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,5.571972789,10.571972789,,active_rms_v1,-18.390039056,-24.000000127,0.569015980,0.298281580,-5.609960944,false,true
PSELD-selected FSD50K:166021,frying,PSELD-selected FSD50K,Frying (food),166021,fsd50k:166021,PSELD-selected FSD50K:fsd50k:166021,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/166021.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__166021.wav,wav/frying/fsd50k__166021.wav,76cfd612184421667594e3d32364d4224897d58234502a6224ae06a5bda43e45,a515b965ee7a99fc7bf806cb7790b5c542d369fad425d3c5e5b6f231544d5dd6,fb18d5f9692408cd00e4e0217dfb1ea5a17bc7967b768e6b4b06a0ecbf198814,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 166021,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,6.084739229,11.084739229,,active_rms_v1,-21.761627222,-24.000000127,0.409890831,0.316774040,-2.238372778,false,true
PSELD-selected FSD50K:166022,frying,PSELD-selected FSD50K,Frying (food),166022,fsd50k:166022,PSELD-selected FSD50K:fsd50k:166022,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/166022.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__166022.wav,wav/frying/fsd50k__166022.wav,8756d6c35033076b53667f11f2551ee9edd243dfb37034b6e7406e1061c22a77,4264d5a8d65c6ed424409bfbf0f2b6f92293d2357c4b8400ca4d843e6bde7bb6,4370e8a69c835da2e348c13d882957145c929fc32cced42c6ceb894877f3b910,test,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 166022,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,9.436916100,14.436916100,,active_rms_v1,-26.556246453,-24.000000127,0.265734196,0.356664389,2.556246453,false,true
PSELD-selected FSD50K:167505,frying,PSELD-selected FSD50K,Frying (food),167505,fsd50k:167505,PSELD-selected FSD50K:fsd50k:167505,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/167505.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__167505.wav,wav/frying/fsd50k__167505.wav,0e3467390e76ae3a376b7a2e01e786f73c6c00d70155c5e8b0600d28a799832f,76653fdcc4588611956d93a79e91c2f7712cd4ba80cd6a5837cc694a4f476dc6,1c491ebdbe5317da96ec88a7ea5719ba353785a2c353214eae4c24794080a964,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 167505,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,8.006303855,13.006303855,,active_rms_v1,-17.360620049,-24.000000127,0.841880977,0.391996056,-6.639379951,false,true
PSELD-selected FSD50K:16754,frying,PSELD-selected FSD50K,Frying (food),16754,fsd50k:16754,PSELD-selected FSD50K:fsd50k:16754,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/16754.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__16754.wav,wav/frying/fsd50k__16754.wav,3507e7678c40169367691f411ddb6d26ca84e370c077e375a96601a3a8541124,048e66a34c31009ab07d89399becf28ab12d3d3d89e85a2c411665b5193468be,53e4ccccd8d0928f500ce73a4cf0d68d982529401d4241bf5b4a99571a29a2b5,test,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 16754,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,1.754671202,6.754671202,,active_rms_v1,-21.552957398,-24.000001153,0.433761954,0.327264816,-2.447042602,false,true
PSELD-selected FSD50K:169073,frying,PSELD-selected FSD50K,Frying (food),169073,fsd50k:169073,PSELD-selected FSD50K:fsd50k:169073,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/169073.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__169073.wav,wav/frying/fsd50k__169073.wav,e476e50db5b7333e7df7a8bec7f08ebbff9a51bf10a96c01f073b88693875a45,946b7dd75cd87a373bff8096edca22d7f6290cfefbf7fb4070b09ecaf6ec7b2d,607577be54a217078816ba8e678918d5f4ecdd1e8d23555c693021250bcab94f,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 169073,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,3.477664399,8.477664399,,active_rms_v1,-22.107475161,-24.000000127,0.379267812,0.305013984,-1.892524839,false,true
PSELD-selected FSD50K:169074,frying,PSELD-selected FSD50K,Frying (food),169074,fsd50k:169074,PSELD-selected FSD50K:fsd50k:169074,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/169074.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__169074.wav,wav/frying/fsd50k__169074.wav,5ca32e38d8528750bb46c0f48c4d66c471564479a605c96faf1ee8d367f9fa9a,ada6f4887f394492e82dcf9344a64aed3f9734640179832068aac48eebd6b048,40ed433a43fe68563169e95c94cd54de97158c98081976ff900b26fa926cf0f9,val,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 169074,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,3.296666667,8.296666667,,active_rms_v1,-20.627991919,-24.000001153,0.562583804,0.381581068,-3.372008081,false,true
PSELD-selected FSD50K:174467,frying,PSELD-selected FSD50K,Frying (food),174467,fsd50k:174467,PSELD-selected FSD50K:fsd50k:174467,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/174467.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__174467.wav,wav/frying/fsd50k__174467.wav,00b9865a7a10ffe70a8be0c29bc79c58660c1a61481524ec92d5aa1e8e5f36d7,042b530e29bfccf7a3a8fe18a16345da2b293a66ed0a73095e633bb7cf9f616d,e9bd21cf74635dcf68fd1663e83bb0b704368a815eb5e23b9a24c072bc56631d,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 174467,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,3.795804989,8.795804989,,active_rms_v1,-22.117330356,-24.000000127,0.514369249,0.414134622,-1.882669644,false,true
PSELD-selected FSD50K:174871,frying,PSELD-selected FSD50K,Frying (food),174871,fsd50k:174871,PSELD-selected FSD50K:fsd50k:174871,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/174871.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__174871.wav,wav/frying/fsd50k__174871.wav,0f260fa2d1095990c6165a5c86ac660eaced056193da540fe6b5924afc966a44,4a65d70261a163f62a46698b22ff423b3ba13a3f1eb865853d8412e2ac7585ff,6d7179314206e4e85538325e2ced3e14379b88a1e18a871c7c9e3635737fa657,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 174871,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,12.476666667,17.476666667,,active_rms_v1,-9.204205694,-24.000000127,1.208173394,0.219957888,-14.795794306,false,true
PSELD-selected FSD50K:188234,frying,PSELD-selected FSD50K,Frying (food),188234,fsd50k:188234,PSELD-selected FSD50K:fsd50k:188234,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/188234.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__188234.wav,wav/frying/fsd50k__188234.wav,67e47f6cdfb496bf377e1aa6784a84fa6de8f20f81998c1b89dee6f2ca07c74a,6824e3a6d84150bdb7407945d2c82d62f368bfbbbf8355ebc9ae3ed023528f8f,b615cc4af7e41b22991c3da9eb5c3c1994f45ba0ecfbeeef79645dd5ad5c31d3,test,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 188234,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,7.298820862,12.298820862,,active_rms_v1,-23.467593082,-23.999999102,0.390846491,0.367608756,-0.532406918,false,true
PSELD-selected FSD50K:194806,frying,PSELD-selected FSD50K,Frying (food),194806,fsd50k:194806,PSELD-selected FSD50K:fsd50k:194806,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/194806.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__194806.wav,wav/frying/fsd50k__194806.wav,8c0ce8c12e9c5b45e19df9d11ed10de034392488abb49603341ada1b0a8a44d3,fb0af36eb5086122b51fa1b60dffc9b9dc113e82e3067e07f30fded9b218a8c3,9c5475bd71523633986dca83505a956434b5d8fc11a7b0c370fbde0ba793adce,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 194806,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,6.371315193,11.371315193,,active_rms_v1,-19.516688088,-24.000001153,0.627502501,0.374498308,-4.483311912,false,true
PSELD-selected FSD50K:201936,frying,PSELD-selected FSD50K,Frying (food),201936,fsd50k:201936,PSELD-selected FSD50K:fsd50k:201936,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/201936.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__201936.wav,wav/frying/fsd50k__201936.wav,649d113431f6eabbba8b182dceb7fa6a18644cb224a2dbc4a963bea7f92d1782,83b726d909693831327738ac6bbf72235bc687adbd5061bb42f38fa3c38c5579,466387ad183da79c17fc84cbeb4414d5fbecfb4f216a1812a0e2f8046f048252,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 201936,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,2.570839002,7.570839002,,active_rms_v1,-32.736513980,-24.000000127,0.133761495,0.365726829,8.736513980,false,true
PSELD-selected FSD50K:232696,frying,PSELD-selected FSD50K,Frying (food),232696,fsd50k:232696,PSELD-selected FSD50K:fsd50k:232696,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/232696.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__232696.wav,wav/frying/fsd50k__232696.wav,5e4c84ad48809861bcdbb2410e0ab3f22d2968f94e7d99a2411273b90f3352d8,3bac512771b5d9fce59964af28d57f39689138052349a4e049399b6fa9a19653,77f3cc0c3394c91b3169c53f8f4137064613ed0d8e6f7c76593444dfaf814872,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 232696,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,8.444104308,13.444104308,,active_rms_v1,-22.947276043,-24.000000127,0.446274102,0.395335197,-1.052723957,false,true
PSELD-selected FSD50K:233296,frying,PSELD-selected FSD50K,Frying (food),233296,fsd50k:233296,PSELD-selected FSD50K:fsd50k:233296,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/233296.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__233296.wav,wav/frying/fsd50k__233296.wav,a456a2fce4ccd112f13aa68a646d4e179f915e75bfdbe1640d90614ab33bfb4e,f1591a91e9f8d48b646063361dcb285c871dceb0ef3c9306c9c52e143977e15e,c1d0225ff15bdcc856ac6bac5d6e71735c39b70db56405e2c185dc2d88cc6905,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 233296,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,2.716507937,7.716507937,,active_rms_v1,-16.269819566,-24.000000127,0.675796390,0.277528018,-7.730180434,false,true
PSELD-selected FSD50K:234469,frying,PSELD-selected FSD50K,Frying (food),234469,fsd50k:234469,PSELD-selected FSD50K:fsd50k:234469,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/234469.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__234469.wav,wav/frying/fsd50k__234469.wav,92d87ecbd922486966dcd719428ae3483275193412b17340e81a03b31667db01,85ae35721973b914c45742c93ce24a60af8b0d242f255838f640407defb93718,bce097047ac59a832820de5be509f8d418cf1a2385a508f90972344356d0df3f,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 234469,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,1.324489796,6.324489796,,active_rms_v1,-22.156349027,-24.000000127,0.436703861,0.353186816,-1.843650973,false,true
PSELD-selected FSD50K:235537,frying,PSELD-selected FSD50K,Frying (food),235537,fsd50k:235537,PSELD-selected FSD50K:fsd50k:235537,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/235537.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__235537.wav,wav/frying/fsd50k__235537.wav,4f94ae11bc86a06f648a9c53cc3529655bbc8a88e23835974c2550998e750a14,6cfe76232cd6ffb208c16e8d939fad29c0872af03c6e13f1e6d2c881c6590052,ce9de3fa924554a39988d7f68bd3f79694e4f92bfc2826ec299eb04a26d93538,train,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/publicdomain/zero/1.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 235537,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,4.828707483,9.828707483,,active_rms_v1,-22.930791691,-24.000001153,0.450271070,0.398119658,-1.069208309,false,true
PSELD-selected FSD50K:240540,frying,PSELD-selected FSD50K,Frying (food),240540,fsd50k:240540,PSELD-selected FSD50K:fsd50k:240540,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/240540.wav,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/source_pool_pilot_001/wav/frying/fsd50k__240540.wav,wav/frying/fsd50k__240540.wav,6a34ecf21faa854505747e337304bb7d8ccc3c13bded40a99cc3c6d5eabddbaa,8c7439ccc6a0a22571334d24f1a4f04df8ada5460b7c68eb85cb83909c3e6f73,693ead28546ca84c8a65efa7ec3082e87e3e25004d54b3b5a1f2a23aad4c9c80,val,clsdoa_source_split_v2_stratified,ACCEPT,EXACT,AUTO_PASS,,DATASET_LEVEL_VERIFIED,http://creativecommons.org/licenses/by/3.0/,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0dxrf.tsv; FSD50K clip 240540,likely_yes,PRESENT,24000,1,float32,5.000000000,deterministic_center,1.478662132,6.478662132,,active_rms_v1,-21.769178985,-24.000000127,0.578082979,0.447145790,-2.230821015,false,true
