episode_id,family,split,yaw_deg,frozen_distance,independent_distance,distance_error,frozen_doa_x,frozen_doa_y,frozen_doa_z,independent_doa_x,independent_doa_y,independent_doa_z,vector_component_max_error,angular_error_deg,frozen_azimuth,independent_azimuth,azimuth_error_deg,frozen_elevation,independent_elevation,elevation_error_deg,status
clsdoa_v1_pilot_005_ep_000190,MP3D,train,74.16459858125877,3.3861009842766214,3.3861009842766214,0.0,-0.9228260459886588,0.047741710685444305,-0.38224706395964,-0.9228260459886589,0.047741710685444305,-0.38224706395964,1.1102230246251565e-16,0.0,-67.5,-67.5,0.0,2.7364387153164222,2.736438715316422,4.440892098500626e-16,PASS
clsdoa_v1_pilot_005_ep_000191,MP3D,train,74.1302441845846,3.527580900860227,3.527580900860227,0.0,-0.9219997075109085,-0.06375951537092625,0.38190478335504496,-0.9219997075109085,-0.06375951537092625,0.3819047833550449,5.551115123125783e-17,0.0,-112.5,-112.49999999999999,0.0,-3.6556308513841893,-3.6556308513841893,0.0,PASS
clsdoa_v1_pilot_005_ep_000192,MP3D,train,-250.08069989583427,3.9334542592810138,3.9334542592810138,0.0,0.9204966394510982,0.08549752444386037,0.3812821921795019,0.9204966394510982,0.08549752444386037,0.3812821921795019,0.0,0.0,112.5,112.5,0.0,4.904635070514339,4.904635070514339,0.0,PASS
clsdoa_v1_pilot_005_ep_000193,MP3D,train,-19.785626767984077,4.766918744661528,4.766918744661528,0.0,-0.38268343236508984,0.0,-0.9238795325112868,-0.38268343236508984,0.0,-0.9238795325112868,0.0,0.0,-22.5,-22.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000194,MP3D,train,-62.279007095996235,1.8427425956851264,1.8427425956851264,0.0,0.9211313207008235,0.07707423405813092,0.3815450857609219,0.9211313207008235,0.07707423405813092,0.3815450857609219,0.0,0.0,112.5,112.5,0.0,4.4204122400352,4.4204122400352,0.0,PASS
clsdoa_v1_pilot_005_ep_000195,MP3D,train,71.84283959367208,2.2001425601260314,2.2001425601260314,0.0,-0.3817300870611769,0.07054230314795197,0.921577953348955,-0.3817300870611769,0.07054230314795197,0.921577953348955,0.0,8.537736462515939e-07,-157.5,-157.5,0.0,4.0451359018574236,4.0451359018574236,0.0,PASS
clsdoa_v1_pilot_005_ep_000196,MP3D,train,141.32966188063432,1.0630826236771074,1.0630826236771074,0.0,-0.3826834323650899,0.0,-0.9238795325112867,-0.3826834323650899,0.0,-0.9238795325112867,0.0,0.0,-22.5,-22.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000197,MP3D,train,-72.9095560958802,1.6030579610619613,1.6030579610619613,0.0,0.29995259953078207,-0.6209957695673478,0.7241496338562795,0.29995259953078207,-0.6209957695673478,0.7241496338562795,0.0,0.0,157.5,157.5,0.0,-38.388887360528635,-38.388887360528635,0.0,PASS
clsdoa_v1_pilot_005_ep_000198,MP3D,train,-58.19161002994364,5.201982405577874,5.201982405577874,0.0,0.2896311846437513,-0.6535970001977996,-0.6992315340531308,0.2896311846437513,-0.6535970001977996,-0.6992315340531308,0.0,8.537736462515939e-07,22.5,22.5,0.0,-40.813352497977945,-40.813352497977945,0.0,PASS
clsdoa_v1_pilot_005_ep_000199,MP3D,train,-57.29151046128368,1.4154616748891848,1.4154616748891848,0.0,-0.9238795325112868,0.0,0.38268343236508967,-0.9238795325112868,0.0,0.38268343236508967,0.0,0.0,-112.5,-112.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000200,MP3D,train,112.03465642908452,1.972004603328956,1.972004603328956,0.0,0.9238795325112867,0.0,-0.3826834323650897,0.9238795325112867,0.0,-0.3826834323650897,0.0,8.537736462515939e-07,67.5,67.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000201,MP3D,train,26.231164213987697,3.978875597911416,3.978875597911416,0.0,0.923113102725106,-0.04072428079457962,-0.382365966753047,0.923113102725106,-0.04072428079457962,-0.382365966753047,0.0,0.0,67.5,67.5,0.0,-2.33397485337306,-2.33397485337306,0.0,PASS
clsdoa_v1_pilot_005_ep_000202,MP3D,train,58.6032108980242,2.7083984857254166,2.7083984857254166,0.0,-0.8585993790347642,-0.36922188713015774,-0.3556435074413171,-0.8585993790347642,-0.36922188713015774,-0.3556435074413171,0.0,8.537736462515939e-07,-67.5,-67.5,0.0,-21.667637055161826,-21.667637055161826,0.0,PASS
clsdoa_v1_pilot_005_ep_000203,MP3D,train,47.27398732972782,1.9375048373676569,1.9375048373676569,0.0,0.9238773457379085,0.0021757498235708125,0.38268252657389845,0.9238773457379085,0.0021757498235708125,0.38268252657389845,0.0,0.0,112.5,112.5,0.0,0.12466138052256054,0.12466138052256054,0.0,PASS
clsdoa_v1_pilot_005_ep_000204,MP3D,train,76.79881597014598,1.5755847532444718,1.5755847532444718,0.0,-0.3826715083379743,0.007894111603194968,-0.9238507453633061,-0.3826715083379743,0.007894111603194968,-0.9238507453633061,0.0,0.0,-22.5,-22.5,0.0,0.45230397565559594,0.45230397565559594,0.0,PASS
clsdoa_v1_pilot_005_ep_000205,MP3D,train,-124.21154588038951,5.554196982636793,5.554196982636793,0.0,0.3764298311235076,-0.1800440285294421,-0.9087820035801858,0.3764298311235076,-0.1800440285294421,-0.9087820035801858,0.0,1.2074182697257333e-06,22.5,22.5,0.0,-10.372324352470157,-10.372324352470157,0.0,PASS
clsdoa_v1_pilot_005_ep_000206,MP3D,train,-28.637814121400112,3.843765244468547,3.843765244468547,0.0,-0.9213146915811674,0.07446220887108145,0.3816210404665049,-0.9213146915811674,0.07446220887108145,0.3816210404665049,0.0,8.537736462515939e-07,-112.50000000000001,-112.50000000000001,0.0,4.270322738549427,4.270322738549427,0.0,PASS
clsdoa_v1_pilot_005_ep_000207,MP3D,train,70.15931620086948,4.555265951638141,4.555265951638141,0.0,-0.9013429842834366,-0.2195261507487582,-0.373348488440039,-0.9013429842834366,-0.2195261507487582,-0.373348488440039,0.0,0.0,-67.5,-67.5,0.0,-12.681203081618191,-12.681203081618191,0.0,PASS
clsdoa_v1_pilot_005_ep_000208,MP3D,train,263.8826746381844,3.483179699171858,3.483179699171858,0.0,-0.923879532511287,0.0,0.38268343236508934,-0.923879532511287,0.0,0.38268343236508934,0.0,0.0,-112.49999999999997,-112.49999999999997,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000209,MP3D,train,-31.120335419990575,3.9056973928163443,3.9056973928163443,0.0,0.9230507909665217,-0.042346689566864916,-0.38234015637754604,0.9230507909665217,-0.042346689566864916,-0.3823401563775461,5.551115123125783e-17,0.0,67.5,67.5,0.0,-2.4270123275428133,-2.4270123275428133,0.0,PASS
clsdoa_v1_pilot_005_ep_000210,MP3D,train,-57.513730186593044,4.45939899782814,4.45939899782814,0.0,0.9238795325112867,0.0,0.3826834323650897,0.9238795325112867,0.0,0.3826834323650897,0.0,8.537736462515939e-07,112.5,112.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000211,MP3D,train,-127.17595228087477,2.6605117611595377,2.6605117611595377,0.0,0.37306071238823607,0.22284180057417738,0.9006482314362475,0.37306071238823607,0.22284180057417738,0.9006482314362474,1.1102230246251565e-16,0.0,157.5,157.5,0.0,12.87600065539694,12.876000655396941,1.7763568394002505e-15,PASS
clsdoa_v1_pilot_005_ep_000212,MP3D,train,-17.5561717713677,2.984641714723914,2.984641714723914,0.0,-0.3823202093730833,0.04355908580959746,0.9230026346378183,-0.3823202093730833,0.04355908580959746,0.9230026346378183,0.0,0.0,-157.5,-157.5,0.0,2.496541688362186,2.496541688362186,0.0,PASS
clsdoa_v1_pilot_005_ep_000213,MP3D,train,-122.49462928168046,1.5330267214496194,1.5330267214496194,0.0,0.3820764239541097,0.05630153496798078,0.9224140845730234,0.38207642395410957,0.05630153496798078,0.9224140845730234,1.1102230246251565e-16,0.0,157.5,157.5,0.0,3.2275470146044434,3.2275470146044434,0.0,PASS
clsdoa_v1_pilot_005_ep_000214,MP3D,train,123.73964553621707,1.3381941504139052,1.3381941504139052,0.0,-0.3810531338151975,0.09220738437547052,0.9199436436414198,-0.3810531338151975,0.09220738437547052,0.9199436436414198,0.0,0.0,-157.5,-157.5,0.0,5.290609074829866,5.290609074829866,0.0,PASS
clsdoa_v1_pilot_005_ep_000215,MP3D,train,-102.53802467041777,5.648519233608356,5.648519233608356,0.0,0.38268343236508995,0.0,0.9238795325112866,0.38268343236508995,0.0,0.9238795325112866,0.0,8.537736462515939e-07,157.5,157.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000216,MP3D,train,-33.676057460854565,1.3131789218070509,1.3131789218070509,0.0,0.3826834323650897,0.0,-0.9238795325112868,0.3826834323650898,0.0,-0.9238795325112868,5.551115123125783e-17,0.0,22.5,22.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000217,Replica,val,-197.21001900273995,4.32328044737066,4.32328044737066,0.0,0.9236691877762081,0.021337740393725855,0.3825963047230461,0.9236691877762081,0.021337740393725855,0.3825963047230461,0.0,8.537736462515939e-07,112.5,112.5,0.0,1.2226552598642364,1.2226552598642364,0.0,PASS
clsdoa_v1_pilot_005_ep_000218,Replica,val,191.47040296540348,1.2241919096782317,1.2241919096782317,0.0,-0.2742174364907671,-0.6975206375191002,-0.6620194542151916,-0.2742174364907671,-0.6975206375191002,-0.6620194542151916,0.0,0.0,-22.50000000000003,-22.50000000000003,0.0,-44.22842132726225,-44.22842132726225,0.0,PASS
clsdoa_v1_pilot_005_ep_000219,Replica,val,116.17094771098667,1.4592045578016002,1.4592045578016002,0.0,0.38268343236508956,0.0,-0.9238795325112867,0.38268343236508945,0.0,-0.9238795325112867,1.1102230246251565e-16,1.2074182697257333e-06,22.5,22.49999999999997,2.842170943040401e-14,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000220,Replica,val,-81.36589408341398,3.716482877170675,3.716482877170675,0.0,0.9216861204481925,0.06886673881467985,-0.3817748913406835,0.9216861204481924,0.06886673881467985,-0.38177489134068354,1.1102230246251565e-16,0.0,67.5,67.5,0.0,3.9488990471537284,3.9488990471537284,0.0,PASS
clsdoa_v1_pilot_005_ep_000221,Replica,val,-171.365894083414,3.716482877170675,3.716482877170675,0.0,0.3817748913406834,0.06886673881467985,0.9216861204481925,0.3817748913406833,0.06886673881467985,0.9216861204481925,5.551115123125783e-17,0.0,157.5,157.5,0.0,3.9488990471537284,3.9488990471537284,0.0,PASS
clsdoa_v1_pilot_005_ep_000222,Replica,val,-10.085356827639501,1.0232468127175247,1.0232468127175247,0.0,-0.2532984956284423,-0.9616817220338727,-0.10491967221800295,-0.2532984956284423,-0.9616817220338727,-0.10491967221800295,0.0,0.0,-67.5,-67.5,0.0,-74.08754263228555,-74.08754263228555,0.0,PASS
clsdoa_v1_pilot_005_ep_000223,MP3D,val,41.398285261163934,3.5649928770896553,3.5649928770896553,0.0,-0.9230184340928197,0.043165075159494054,0.3823267537216224,-0.9230184340928197,0.043165075159494054,0.3823267537216224,0.0,1.2074182697257333e-06,-112.49999999999999,-112.49999999999999,0.0,2.4739452872177075,2.4739452872177075,0.0,PASS
clsdoa_v1_pilot_005_ep_000224,MP3D,val,-44.97990028997789,2.5659343063990123,2.5659343063990123,0.0,-0.38226928046744907,0.04651119113814428,-0.9228796813831205,-0.38226928046744907,0.04651119113814428,-0.9228796813831205,0.0,0.0,-22.5,-22.5,0.0,2.6658567127255846,2.6658567127255846,0.0,PASS
clsdoa_v1_pilot_005_ep_000225,MP3D,val,178.9490405176423,5.891483332586115,5.891483332586115,0.0,-0.38130277948737973,-0.08486827031054689,0.9205463416089897,-0.38130277948737973,-0.08486827031054689,0.9205463416089897,0.0,0.0,-157.5,-157.5,0.0,-4.868449942881682,-4.868449942881682,0.0,PASS
clsdoa_v1_pilot_005_ep_000226,MP3D,val,70.45307130806685,1.1481998433847163,1.1481998433847163,0.0,-0.9238795325112867,0.0,-0.3826834323650896,-0.9238795325112867,0.0,-0.3826834323650896,0.0,8.537736462515939e-07,-67.50000000000001,-67.50000000000001,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000227,MP3D,val,-92.57529771388239,1.9341643310306051,1.9341643310306051,0.0,0.8924756618265507,0.2585095754162619,-0.36967552321646135,0.8924756618265507,0.2585095754162619,-0.36967552321646135,0.0,0.0,67.5,67.5,0.0,14.981643987868164,14.981643987868164,0.0,PASS
clsdoa_v1_pilot_005_ep_000228,MP3D,val,75.79406850834701,3.835635446595364,3.835635446595364,0.0,0.3824804938605708,0.0325626552113663,-0.9233895956213495,0.3824804938605708,0.0325626552113663,-0.9233895956213495,0.0,1.2074182697257333e-06,22.5,22.5,0.0,1.8660325797791335,1.8660325797791335,0.0,PASS
clsdoa_v1_pilot_005_ep_000229,Replica,test,-18.696079327351498,1.5516122140386461,1.5516122140386461,0.0,-0.923879532511287,0.0,0.38268343236508956,-0.923879532511287,0.0,0.38268343236508956,0.0,0.0,-112.49999999999999,-112.49999999999999,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000230,Replica,test,-126.96478720668084,2.70494294455659,2.70494294455659,0.0,0.3826529932072791,0.012612548445201554,0.9238060458836733,0.3826529932072791,0.012612548445201554,0.9238060458836733,0.0,0.0,157.5,157.5,0.0,0.7226649554986114,0.7226649554986114,0.0,PASS
clsdoa_v1_pilot_005_ep_000231,Replica,test,108.37174624167702,1.3248392583547082,1.3248392583547082,0.0,0.9231830408345769,-0.03882249330103352,-0.38239493606651626,0.9231830408345769,-0.03882249330103352,-0.38239493606651626,0.0,8.537736462515939e-07,67.50000000000003,67.50000000000003,0.0,-2.2249241509278996,-2.2249241509278996,0.0,PASS
clsdoa_v1_pilot_005_ep_000232,Replica,test,176.9758489697863,3.013663929696552,3.013663929696552,0.0,-0.36100136047749465,-0.331822002495378,0.8715343804999062,-0.36100136047749465,-0.331822002495378,0.8715343804999063,1.1102230246251565e-16,0.0,-157.5,-157.5,0.0,-19.379400989829183,-19.37940098982918,3.552713678800501e-15,PASS
clsdoa_v1_pilot_005_ep_000233,Replica,test,8.035212793319157,2.70494294455659,2.70494294455659,0.0,0.38265299320727925,0.012612548445201554,-0.9238060458836733,0.38265299320727925,0.012612548445201554,-0.9238060458836732,1.1102230246251565e-16,0.0,22.5,22.5,0.0,0.7226649554986113,0.7226649554986114,1.1102230246251565e-16,PASS
clsdoa_v1_pilot_005_ep_000234,Replica,test,-35.241465469288514,4.447434444752442,4.447434444752442,0.0,0.9236050063163875,-0.02437625338544236,0.3825697198919358,0.9236050063163875,-0.02437625338544236,0.38256971989193583,5.551115123125783e-17,1.2074182697257333e-06,112.5,112.5,0.0,-1.3967947922700303,-1.3967947922700303,0.0,PASS
clsdoa_v1_pilot_005_ep_000235,MP3D,test,218.3599928932366,1.0877282812951998,1.0877282812951998,0.0,-0.9238795325112868,0.0,-0.3826834323650899,-0.9238795325112868,0.0,-0.38268343236508984,5.551115123125783e-17,0.0,-67.5,-67.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000236,MP3D,test,-108.68070251706425,5.412970207650773,5.412970207650773,0.0,-0.3826834323650894,0.0,-0.923879532511287,-0.3826834323650894,0.0,-0.923879532511287,0.0,0.0,-22.49999999999997,-22.49999999999997,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000237,MP3D,test,-91.23399858761529,1.503996355475519,1.503996355475519,0.0,0.3826834323650899,0.0,-0.9238795325112865,0.38268343236508984,0.0,-0.9238795325112865,5.551115123125783e-17,1.478779333471098e-06,22.5,22.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000238,MP3D,test,-107.51639839154535,1.0677694393111117,1.0677694393111117,0.0,0.9238795325112867,0.0,-0.38268343236508984,0.9238795325112867,0.0,-0.38268343236508984,0.0,0.0,67.5,67.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000239,MP3D,test,61.408215341652635,2.797858898703001,2.797858898703001,0.0,0.9117497923523493,0.16151129391916333,0.37765912948319613,0.9117497923523493,0.16151129391916333,0.37765912948319613,0.0,0.0,112.5,112.5,0.0,9.294628012619498,9.294628012619498,0.0,PASS
clsdoa_v1_pilot_005_ep_000240,MP3D,test,-104.24615849333728,3.920835754905994,3.920835754905994,0.0,0.38121058156743726,-0.08765087783321339,0.920323756140242,0.38121058156743726,-0.08765087783321339,0.9203237561402419,1.1102230246251565e-16,0.0,157.5,157.5,0.0,-5.02847813659826,-5.0284781365982605,8.881784197001252e-16,PASS
clsdoa_v1_pilot_005_ep_000241,Replica,train,14.4816505963885,2.223233574094782,2.223233574094782,0.0,-0.38265962350985294,-0.011154694221757213,-0.9238220528500695,-0.38265962350985294,-0.011154694221757213,-0.9238220528500695,0.0,8.537736462515939e-07,-22.5,-22.5,0.0,-0.6391301553292358,-0.6391301553292358,0.0,PASS
clsdoa_v1_pilot_005_ep_000242,Replica,train,-58.01619872427129,1.1267934969233628,1.1267934969233628,0.0,0.3826834323650899,0.0,0.9238795325112866,0.3826834323650899,0.0,0.9238795325112866,0.0,8.537736462515939e-07,157.5,157.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000243,Replica,train,116.92705418205117,1.293651211070258,1.293651211070258,0.0,-0.923642254831719,-0.02266250336934549,-0.3825851487321644,-0.923642254831719,-0.02266250336934549,-0.3825851487321644,0.0,0.0,-67.5,-67.5,0.0,-1.2985769682643469,-1.2985769682643469,0.0,PASS
clsdoa_v1_pilot_005_ep_000244,Replica,train,-4.573114108180757,4.04328985172263,4.04328985172263,0.0,-0.38235362615224466,0.04150792202146613,-0.9230833098792813,-0.38235362615224466,0.04150792202146613,-0.9230833098792813,0.0,8.537736462515939e-07,-22.5,-22.5,0.0,2.3789121895924312,2.3789121895924312,0.0,PASS
clsdoa_v1_pilot_005_ep_000245,Replica,train,69.84926533269805,3.208284648020208,3.208284648020208,0.0,0.8841712346276259,-0.2900217708476507,-0.36623571684292683,0.884171234627626,-0.2900217708476507,-0.36623571684292683,1.1102230246251565e-16,0.0,67.5,67.5,0.0,-16.859259415659917,-16.859259415659913,3.552713678800501e-15,PASS
clsdoa_v1_pilot_005_ep_000246,Replica,train,41.35424740358106,3.5330978084609943,3.5330978084609943,0.0,0.38205372835648754,0.05734356188123995,-0.9223592925534386,0.38205372835648754,0.05734356188123995,-0.9223592925534386,0.0,0.0,22.5,22.5,0.0,3.287347381436396,3.287347381436396,0.0,PASS
clsdoa_v1_pilot_005_ep_000247,Replica,train,-147.59098833713477,2.1320392023945667,2.1320392023945667,0.0,0.9238795325112868,0.0,0.38268343236508995,0.9238795325112868,0.0,0.38268343236508995,0.0,0.0,112.5,112.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000248,Replica,train,-17.705898886956938,1.8985907400539923,1.8985907400539923,0.0,0.3826834323650898,0.0,-0.9238795325112867,0.3826834323650898,0.0,-0.9238795325112867,0.0,0.0,22.5,22.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000249,Replica,train,-38.522909574859284,1.5978768738947706,1.5978768738947706,0.0,-0.9238795325112867,0.0,0.3826834323650898,-0.9238795325112867,0.0,0.3826834323650898,0.0,0.0,-112.5,-112.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000250,Replica,train,-59.34083284710427,1.3959539064642936,1.3959539064642936,0.0,-0.3826834323650897,0.0,-0.9238795325112866,-0.3826834323650897,0.0,-0.9238795325112866,0.0,1.2074182697257333e-06,-22.5,-22.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000251,Replica,train,-20.150734667301947,3.208284648020208,3.208284648020208,0.0,0.36623571684292683,-0.2900217708476507,0.8841712346276259,0.36623571684292683,-0.2900217708476507,0.884171234627626,1.1102230246251565e-16,0.0,157.5,157.5,0.0,-16.859259415659917,-16.859259415659913,3.552713678800501e-15,PASS
clsdoa_v1_pilot_005_ep_000252,Replica,train,169.59016444098538,2.671106278912533,2.671106278912533,0.0,-0.9216828494133928,0.06891800908405869,-0.38177353643370643,-0.9216828494133928,0.06891800908405869,-0.38177353643370643,0.0,0.0,-67.5,-67.5,0.0,3.951843613204478,3.951843613204478,0.0,PASS
clsdoa_v1_pilot_005_ep_000253,Replica,train,-278.0172602793634,1.340944304512247,1.340944304512247,0.0,0.9185623569510534,-0.10713270080897988,0.3804809861345231,0.9185623569510534,-0.10713270080897988,0.3804809861345231,0.0,8.537736462515939e-07,112.50000000000006,112.50000000000006,0.0,-6.150054544088054,-6.150054544088054,0.0,PASS
clsdoa_v1_pilot_005_ep_000254,Replica,train,12.17665201941601,1.4014168354647927,1.4014168354647927,0.0,-0.9224707041748844,-0.05520402404796274,0.3820998765610961,-0.9224707041748844,-0.05520402404796274,0.3820998765610961,0.0,0.0,-112.49999999999999,-112.49999999999999,0.0,-3.1645663077930815,-3.1645663077930815,0.0,PASS
clsdoa_v1_pilot_005_ep_000255,Replica,train,149.4816505963885,2.223233574094782,2.223233574094782,0.0,-0.38265962350985305,-0.011154694221757213,0.9238220528500695,-0.382659623509853,-0.011154694221757213,0.9238220528500695,5.551115123125783e-17,8.537736462515939e-07,-157.5,-157.5,0.0,-0.6391301553292358,-0.6391301553292358,0.0,PASS
clsdoa_v1_pilot_005_ep_000256,Replica,train,176.35424740358107,3.5330978084609943,3.5330978084609943,0.0,-0.9223592925534386,0.05734356188123995,0.3820537283564876,-0.9223592925534386,0.05734356188123995,0.3820537283564876,0.0,0.0,-112.5,-112.5,0.0,3.287347381436396,3.287347381436396,0.0,PASS
clsdoa_v1_pilot_005_ep_000257,Replica,train,-72.82711118473728,5.635591193783315,5.635591193783315,0.0,0.9092184496313774,-0.1774436728311861,0.3766106129971553,0.9092184496313775,-0.1774436728311861,0.3766106129971553,1.1102230246251565e-16,8.537736462515939e-07,112.5,112.5,0.0,-10.220896245744926,-10.220896245744925,1.7763568394002505e-15,PASS
clsdoa_v1_pilot_005_ep_000258,Replica,train,79.05236846198723,3.457504138139794,3.457504138139794,0.0,-0.9238652236997831,-0.005565541488817918,-0.3826775054613036,-0.9238652236997831,-0.005565541488817918,-0.3826775054613036,0.0,0.0,-67.5,-67.5,0.0,-0.3188836842790882,-0.3188836842790882,0.0,PASS
clsdoa_v1_pilot_005_ep_000259,Replica,train,259.5901644409854,2.671106278912533,2.671106278912533,0.0,-0.3817735364337061,0.06891800908405869,0.9216828494133928,-0.3817735364337061,0.06891800908405869,0.9216828494133928,0.0,1.478779333471098e-06,-157.50000000000003,-157.50000000000003,0.0,3.9518436132044785,3.9518436132044785,0.0,PASS
clsdoa_v1_pilot_005_ep_000260,Replica,train,-34.92824325760737,5.688036606020518,5.688036606020518,0.0,0.9238795325112868,0.0,-0.3826834323650898,0.9238795325112868,0.0,-0.3826834323650898,0.0,0.0,67.5,67.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000261,Replica,train,-57.3788252351048,1.2101550193639763,1.2101550193639763,0.0,-0.237722456974959,-0.7836530831533737,-0.5739127797096005,-0.237722456974959,-0.7836530831533737,-0.5739127797096005,0.0,0.0,-22.5,-22.5,0.0,-51.59627596698827,-51.59627596698827,0.0,PASS
clsdoa_v1_pilot_005_ep_000262,Replica,train,-128.6371917889656,1.3679345425717602,1.3679345425717602,0.0,0.923879532511287,0.0,0.3826834323650895,0.923879532511287,0.0,0.3826834323650895,0.0,0.0,112.5,112.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000263,Replica,train,-82.49898317094018,4.573589221844486,4.573589221844486,0.0,0.9238795325112868,0.0,-0.3826834323650899,0.9238795325112868,0.0,-0.3826834323650899,0.0,0.0,67.5,67.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000264,Replica,train,294.84926533269805,3.208284648020208,3.208284648020208,0.0,-0.3662357168429261,-0.2900217708476507,0.8841712346276263,-0.3662357168429261,-0.2900217708476507,0.8841712346276263,0.0,0.0,-157.50000000000006,-157.50000000000006,0.0,-16.859259415659917,-16.859259415659917,0.0,PASS
clsdoa_v1_pilot_005_ep_000265,Replica,train,-109.42750786061725,4.789846698853243,4.789846698853243,0.0,0.38268343236508995,0.0,-0.9238795325112865,0.38268343236508995,0.0,-0.9238795325112865,0.0,1.478779333471098e-06,22.5,22.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000266,Replica,train,-108.07294581794883,1.293651211070258,1.293651211070258,0.0,0.38258514873216454,-0.02266250336934549,0.9236422548317188,0.38258514873216454,-0.02266250336934549,0.9236422548317188,0.0,1.2074182697257333e-06,157.5,157.5,0.0,-1.298576968264347,-1.298576968264347,0.0,PASS
clsdoa_v1_pilot_005_ep_000267,Replica,train,-6.512125467831339,1.7919996311884014,1.7919996311884014,0.0,0.3826834323650898,0.0,-0.9238795325112867,0.3826834323650898,0.0,-0.9238795325112867,0.0,0.0,22.5,22.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000268,Replica,train,103.9739508795843,4.876062700196216,4.876062700196216,0.0,0.9202530799555102,-0.08851598941463387,-0.3811813065331846,0.9202530799555102,-0.08851598941463387,-0.3811813065331846,0.0,8.537736462515939e-07,67.5,67.5,0.0,-5.078238795301978,-5.078238795301978,0.0,PASS
clsdoa_v1_pilot_005_ep_000269,MP3D,train,-39.20219254222103,1.359104004312102,1.359104004312102,0.0,0.3826834323650897,0.0,-0.9238795325112868,0.3826834323650897,0.0,-0.9238795325112868,0.0,0.0,22.5,22.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000270,MP3D,train,33.056951947503215,5.530498072852537,5.530498072852537,0.0,-0.3826834323650897,0.0,-0.9238795325112867,-0.3826834323650897,0.0,-0.9238795325112866,1.1102230246251565e-16,8.537736462515939e-07,-22.5,-22.5,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000271,MP3D,train,-126.99078796590365,1.2257811661057683,1.2257811661057683,0.0,0.5833138609878149,0.7754781754140357,-0.2416165123413671,0.5833138609878149,0.7754781754140357,-0.24161651234136713,2.7755575615628914e-17,1.2074182697257333e-06,67.5,67.5,0.0,50.84840573890384,50.84840573890384,0.0,PASS
clsdoa_v1_pilot_005_ep_000272,MP3D,train,255.89800139164822,1.9470030706110024,1.9470030706110024,0.0,-0.9087304344288241,0.18034872024079698,0.3764084704816132,-0.9087304344288241,0.18034872024079698,0.37640847048161324,5.551115123125783e-17,0.0,-112.49999999999999,-112.49999999999999,0.0,10.39007242598788,10.390072425987878,1.7763568394002505e-15,PASS
clsdoa_v1_pilot_005_ep_000273,MP3D,train,-130.7860531149285,1.7343072944702986,1.7343072944702986,0.0,0.3826834323650894,0.0,-0.923879532511287,0.3826834323650894,0.0,-0.923879532511287,0.0,0.0,22.49999999999997,22.49999999999997,0.0,0.0,0.0,0.0,PASS
clsdoa_v1_pilot_005_ep_000274,MP3D,train,208.67777131670073,3.881178247135808,3.881178247135808,0.0,-0.9237591679663243,-0.016141447147391522,-0.38263357573813683,-0.9237591679663243,-0.016141447147391522,-0.3826335757381368,5.551115123125783e-17,0.0,-67.50000000000004,-67.50000000000004,0.0,-0.9248769619584469,-0.9248769619584469,0.0,PASS
clsdoa_v1_pilot_005_ep_000275,MP3D,train,287.41997433920005,1.5562286119374296,1.5562286119374296,0.0,-0.38268343236509045,0.0,0.9238795325112864,-0.38268343236509045,0.0,0.9238795325112864,0.0,8.537736462515939e-07,-157.49999999999997,-157.49999999999997,0.0,0.0,0.0,0.0,PASS
