episode_id,scene_id,family,yaw_deg,azimuth_deg,elevation_deg,distance_m,los_status,valid_direct_window,angle_deg
clsdoa_v1_pilot_005_ep_000167,replica.apartment_2,Replica,24.849265332698053,112.5,-16.859259415659917,3.208284648020208,LOS,True,0.3143389705740539
clsdoa_v1_pilot_005_ep_000168,replica.frl_apartment_1,Replica,86.35424740358107,-22.50000000000003,3.287347381436396,3.5330978084609943,LOS,True,8.233494873389921e-06
clsdoa_v1_pilot_005_ep_000169,replica.frl_apartment_2,Replica,116.92705418205117,-67.5,-1.2985769682643469,1.293651211070258,LOS,True,2.831646840510158e-06
clsdoa_v1_pilot_005_ep_000170,replica.frl_apartment_3,Replica,68.8443287396318,-22.5,0.0,1.3401615289024906,LOS,True,2.4148365394514667e-06
clsdoa_v1_pilot_005_ep_000171,replica.frl_apartment_4,Replica,85.30464270586174,-67.50000000000001,0.0,1.5814657589115397,LOS,True,0.0
clsdoa_v1_pilot_005_ep_000172,replica.hotel_0,Replica,79.59016444098538,22.5,3.951843613204478,2.671106278912533,LOS,True,2.4600204006086295
clsdoa_v1_pilot_005_ep_000173,replica.office_0,Replica,-188.0172602793634,22.5,-6.150054544088054,1.340944304512247,LOS,True,4.00455336570039e-06
clsdoa_v1_pilot_005_ep_000174,replica.office_2,Replica,-72.6761030584911,-67.5,0.0,4.834170904370063,LOS,True,1.9090959104164224e-06
clsdoa_v1_pilot_005_ep_000175,replica.office_4,Replica,76.67620519607857,67.5,4.93907689597656,5.807441649152578,LOS,True,13.085109978619878
clsdoa_v1_pilot_005_ep_000176,replica.apartment_1,Replica,-117.82117091971713,22.5,7.062913625477308,4.0663916535646605,LOS,True,10.691371773689726
clsdoa_v1_pilot_005_ep_000177,replica.room_0,Replica,-165.5183494036115,157.5,-0.6391301553292357,2.223233574094782,LOS,True,2.7557338802872664
clsdoa_v1_pilot_005_ep_000178,replica.frl_apartment_0,Replica,331.82704701274804,-157.50000000000003,0.0,1.4332825806835572,LOS,True,2.6411431384973674
clsdoa_v1_pilot_005_ep_000179,replica.apartment_2,Replica,-67.15701154726382,-22.5,4.570555731066136,2.2565678985085893,LOS,True,7.518656416095492
clsdoa_v1_pilot_005_ep_000180,replica.frl_apartment_3,Replica,-22.761383475167804,112.5,0.0,4.418700660872144,LOS,True,0.004877032178695012
clsdoa_v1_pilot_005_ep_000181,replica.frl_apartment_4,Replica,64.09720974801262,-67.50000000000001,-3.64259845193079,4.859393864142617,LOS,True,0.1372489503017404
clsdoa_v1_pilot_005_ep_000182,replica.office_2,Replica,-34.92824325760737,67.5,0.0,5.688036606020518,LOS,True,24.328046931434034
clsdoa_v1_pilot_005_ep_000183,replica.frl_apartment_1,Replica,-3.6457525964189372,67.5,3.2873473814363963,3.5330978084609943,LOS,True,8.321556147031972e-06
clsdoa_v1_pilot_005_ep_000184,replica.hotel_0,Replica,259.5901644409854,-157.50000000000003,3.9518436132044785,2.671106278912533,LOS,True,0.21106035805613846
clsdoa_v1_pilot_005_ep_000185,replica.office_0,Replica,31.08798340944859,-22.5,-2.103146355263823,3.7977295349732847,LOS,True,20.227276052976322
clsdoa_v1_pilot_005_ep_000186,replica.office_4,Replica,251.5717533814689,-157.50000000000003,0.0,3.6256298453422415,LOS,True,0.06590780998446823
clsdoa_v1_pilot_005_ep_000187,replica.frl_apartment_2,Replica,-63.07294581794884,112.5,-1.2985769682643469,1.293651211070258,LOS,True,2.831646840510158e-06
clsdoa_v1_pilot_005_ep_000188,replica.apartment_1,Replica,52.9931462494296,22.5,0.0,1.46060173430602,LOS,True,6.502146373618258e-06
clsdoa_v1_pilot_005_ep_000189,mp3d.EDJbREhghzL,MP3D,247.2282444817128,-157.50000000000003,0.0,1.1179458481255538,LOS,True,16.179575950269754
clsdoa_v1_pilot_005_ep_000190,mp3d.rPc6DW4iMge,MP3D,74.16459858125877,-67.5,2.7364387153164222,3.3861009842766214,LOS,True,0.2878403956663777
clsdoa_v1_pilot_005_ep_000191,mp3d.sKLMLpTHeUy,MP3D,74.1302441845846,-112.5,-3.6556308513841893,3.527580900860227,LOS,True,39.31166991964552
clsdoa_v1_pilot_005_ep_000192,mp3d.sT4fr6TAbpF,MP3D,-250.08069989583427,112.5,4.904635070514339,3.9334542592810138,LOS,True,8.268347863339041
clsdoa_v1_pilot_005_ep_000193,mp3d.yqstnuAEVhm,MP3D,-19.785626767984077,-22.5,0.0,4.766918744661528,LOS,True,0.4935930106264563
clsdoa_v1_pilot_005_ep_000194,mp3d.EU6Fwq7SyZv,MP3D,-62.279007095996235,112.5,4.4204122400352,1.8427425956851264,LOS,True,2.091309789151873e-06
clsdoa_v1_pilot_005_ep_000195,mp3d.vyrNrziPKCB,MP3D,71.84283959367208,-157.5,4.0451359018574236,2.2001425601260314,LOS,True,1.8251595920314006e-05
clsdoa_v1_pilot_005_ep_000196,mp3d.JmbYfDe2QKZ,MP3D,141.32966188063432,-22.5,0.0,1.0630826236771074,LOS,True,1.4787793334710982e-06
clsdoa_v1_pilot_005_ep_000197,mp3d.x8F5xyUWy9e,MP3D,-72.9095560958802,157.5,-38.388887360528635,1.6030579610619613,LOS,True,7.824964720612764e-06
clsdoa_v1_pilot_005_ep_000198,mp3d.2azQ1b91cZZ,MP3D,-58.19161002994364,22.5,-40.813352497977945,5.201982405577874,LOS,False,
clsdoa_v1_pilot_005_ep_000199,mp3d.RPmz2sHmrrY,MP3D,-57.29151046128368,-112.5,0.0,1.4154616748891848,LOS,True,0.011665839279708419
clsdoa_v1_pilot_005_ep_000200,mp3d.S9hNv5qa7GM,MP3D,112.03465642908452,67.5,0.0,1.972004603328956,LOS,True,1.5224965077553749e-05
clsdoa_v1_pilot_005_ep_000201,mp3d.2n8kARJN3HM,MP3D,26.231164213987697,67.5,-2.33397485337306,3.978875597911416,LOS,True,165.80007378487244
clsdoa_v1_pilot_005_ep_000202,mp3d.759xd9YjKW5,MP3D,58.6032108980242,-67.5,-21.667637055161826,2.7083984857254166,LOS,True,0.6981072895586173
clsdoa_v1_pilot_005_ep_000203,mp3d.TbHJrupSAjP,MP3D,47.27398732972782,112.5,0.12466138052256054,1.9375048373676569,LOS,True,46.39686420141737
clsdoa_v1_pilot_005_ep_000204,mp3d.YVUC4YcDtcY,MP3D,76.79881597014598,-22.5,0.45230397565559594,1.5755847532444718,LOS,True,1.9375207382177372e-05
clsdoa_v1_pilot_005_ep_000205,mp3d.ARNzJeq3xxb,MP3D,-124.21154588038951,22.5,-10.372324352470157,5.554196982636793,LOS,True,62.717800410620136
clsdoa_v1_pilot_005_ep_000206,mp3d.82sE5b5pLXE,MP3D,-28.637814121400112,-112.50000000000001,4.270322738549427,3.843765244468547,LOS,True,36.42767548676377
clsdoa_v1_pilot_005_ep_000207,mp3d.B6ByNegPMKs,MP3D,70.15931620086948,-67.5,-12.681203081618191,4.555265951638141,LOS,True,80.01247302715132
clsdoa_v1_pilot_005_ep_000208,mp3d.D7N2EKCX4Sj,MP3D,263.8826746381844,-112.49999999999997,0.0,3.483179699171858,LOS,True,1.9103630186925418
clsdoa_v1_pilot_005_ep_000209,mp3d.JF19kD82Mey,MP3D,-31.120335419990575,67.5,-2.4270123275428133,3.9056973928163443,LOS,True,0.13061856127822086
clsdoa_v1_pilot_005_ep_000210,mp3d.QUCTc6BB5sX,MP3D,-57.513730186593044,112.5,0.0,4.45939899782814,LOS,True,37.466634221600685
clsdoa_v1_pilot_005_ep_000211,mp3d.JeFG25nYj2p,MP3D,-127.17595228087477,157.5,12.87600065539694,2.6605117611595377,LOS,True,1.0134309322470731
clsdoa_v1_pilot_005_ep_000212,mp3d.PX4nDJXEHrG,MP3D,-17.5561717713677,-157.5,2.496541688362186,2.984641714723914,LOS,True,1.7759715338262674
clsdoa_v1_pilot_005_ep_000213,mp3d.YmJkqBEsHnH,MP3D,-122.49462928168046,157.5,3.2275470146044434,1.5330267214496194,LOS,True,3.407989365427531
clsdoa_v1_pilot_005_ep_000214,mp3d.UwV83HsGsw3,MP3D,123.73964553621707,-157.5,5.290609074829866,1.3381941504139052,LOS,True,1.1197136397927998e-05
clsdoa_v1_pilot_005_ep_000215,mp3d.Uxmj2M2itWa,MP3D,-102.53802467041777,157.5,0.0,5.648519233608356,LOS,True,13.030432554105802
clsdoa_v1_pilot_005_ep_000216,mp3d.ZMojNkEp431,MP3D,-33.676057460854565,22.5,0.0,1.3131789218070509,LOS,True,2.2588727439225506e-06
clsdoa_v1_pilot_005_ep_000217,replica.apartment_0,Replica,-197.21001900273995,112.5,1.2226552598642364,4.32328044737066,LOS,True,4.991355278390896
clsdoa_v1_pilot_005_ep_000218,replica.office_1,Replica,191.47040296540348,-22.50000000000003,-44.22842132726225,1.2241919096782317,LOS,True,6.802750725849861
clsdoa_v1_pilot_005_ep_000219,replica.apartment_0,Replica,116.17094771098667,22.5,0.0,1.4592045578016002,LOS,True,0.031225858991565488
clsdoa_v1_pilot_005_ep_000220,replica.frl_apartment_5,Replica,-81.36589408341398,67.5,3.9488990471537284,3.716482877170675,LOS,True,2.699869328381916e-06
clsdoa_v1_pilot_005_ep_000221,replica.frl_apartment_5,Replica,-171.365894083414,157.5,3.9488990471537284,3.716482877170675,LOS,True,5.4668187275950014e-06
clsdoa_v1_pilot_005_ep_000222,replica.office_1,Replica,-10.085356827639501,-67.5,-74.08754263228555,1.0232468127175247,LOS,True,1.5607519790532516
clsdoa_v1_pilot_005_ep_000223,mp3d.b8cTxDM8gDG,MP3D,41.398285261163934,-112.49999999999999,2.4739452872177075,3.5649928770896553,LOS,True,1.2074182697257333e-06
clsdoa_v1_pilot_005_ep_000224,mp3d.r1Q1Z4BcV1o,MP3D,-44.97990028997789,-22.5,2.6658567127255846,2.5659343063990123,LOS,True,0.1880415139480732
clsdoa_v1_pilot_005_ep_000225,mp3d.1LXtFkjw3qL,MP3D,178.9490405176423,-157.5,-4.868449942881682,5.891483332586115,LOS,True,41.82011895377543
clsdoa_v1_pilot_005_ep_000226,mp3d.D7G3Y4RVNrH,MP3D,70.45307130806685,-67.50000000000001,0.0,1.1481998433847163,LOS,True,29.03816221891239
clsdoa_v1_pilot_005_ep_000227,mp3d.ULsKaCPVFJR,MP3D,-92.57529771388239,67.5,14.981643987868164,1.9341643310306051,LOS,True,3.1945284701301985e-06
clsdoa_v1_pilot_005_ep_000228,mp3d.29hnd4uzFmX,MP3D,75.79406850834701,22.5,1.8660325797791335,3.835635446595364,LOS,True,2.091309789151873e-06
clsdoa_v1_pilot_005_ep_000229,replica.office_3,Replica,-18.696079327351498,-112.49999999999999,0.0,1.5516122140386461,LOS,True,7.540324677666867e-06
clsdoa_v1_pilot_005_ep_000230,replica.room_1,Replica,-126.96478720668084,157.5,0.7226649554986114,2.70494294455659,LOS,True,2.2588727439225506e-06
clsdoa_v1_pilot_005_ep_000231,replica.room_2,Replica,108.37174624167702,67.50000000000003,-2.2249241509278996,1.3248392583547082,LOS,True,8.537736462515939e-07
clsdoa_v1_pilot_005_ep_000232,replica.office_3,Replica,176.9758489697863,-157.5,-19.379400989829183,3.013663929696552,LOS,True,0.5208359123056872
clsdoa_v1_pilot_005_ep_000233,replica.room_1,Replica,8.035212793319157,22.5,0.7226649554986113,2.70494294455659,LOS,True,31.553064264476543
clsdoa_v1_pilot_005_ep_000234,replica.room_2,Replica,-35.241465469288514,112.5,-1.3967947922700303,4.447434444752442,LOS,True,2.2791423383810296
clsdoa_v1_pilot_005_ep_000235,mp3d.HxpKQynjfin,MP3D,218.3599928932366,-67.5,0.0,1.0877282812951998,LOS,True,3.1945284701301985e-06
clsdoa_v1_pilot_005_ep_000236,mp3d.oLBMNvg9in8,MP3D,-108.68070251706425,-22.49999999999997,0.0,5.412970207650773,LOS,True,43.52340206893659
clsdoa_v1_pilot_005_ep_000237,mp3d.q9vSo1VnCiC,MP3D,-91.23399858761529,22.5,0.0,1.503996355475519,LOS,True,6.097163388881822e-06
clsdoa_v1_pilot_005_ep_000238,mp3d.1pXnuDYAj8r,MP3D,-107.51639839154535,67.5,0.0,1.0677694393111117,LOS,True,1.578904266095767e-05
clsdoa_v1_pilot_005_ep_000239,mp3d.gxdoqLR6rwA,MP3D,61.408215341652635,112.5,9.294628012619498,2.797858898703001,LOS,True,4.00455336570039e-06
clsdoa_v1_pilot_005_ep_000240,mp3d.uNb9QFRL6hY,MP3D,-104.24615849333728,157.5,-5.02847813659826,3.920835754905994,LOS,True,95.54364731335083
clsdoa_v1_pilot_005_ep_000241,replica.room_0,Replica,14.4816505963885,-22.5,-0.6391301553292358,2.223233574094782,LOS,True,1.8503147616367877
clsdoa_v1_pilot_005_ep_000242,replica.frl_apartment_0,Replica,-58.01619872427129,157.5,0.0,1.1267934969233628,LOS,True,7.143182815269534e-06
clsdoa_v1_pilot_005_ep_000243,replica.frl_apartment_2,Replica,116.92705418205117,-67.5,-1.2985769682643469,1.293651211070258,LOS,True,2.831646840510158e-06
clsdoa_v1_pilot_005_ep_000244,replica.frl_apartment_3,Replica,-4.573114108180757,-22.5,2.3789121895924312,4.04328985172263,LOS,True,0.1557349575375393
clsdoa_v1_pilot_005_ep_000245,replica.apartment_2,Replica,69.84926533269805,67.5,-16.859259415659917,3.208284648020208,LOS,True,0.17185807024613253
clsdoa_v1_pilot_005_ep_000246,replica.frl_apartment_1,Replica,41.35424740358106,22.5,3.287347381436396,3.5330978084609943,LOS,True,1.2074182697257333e-06
clsdoa_v1_pilot_005_ep_000247,replica.frl_apartment_4,Replica,-147.59098833713477,112.5,0.0,2.1320392023945667,LOS,True,8.664856156940838e-06
clsdoa_v1_pilot_005_ep_000248,replica.office_2,Replica,-17.705898886956938,22.5,0.0,1.8985907400539923,LOS,True,100.29677477814558
clsdoa_v1_pilot_005_ep_000249,replica.office_4,Replica,-38.522909574859284,-112.5,0.0,1.5978768738947706,LOS,True,1.079947731352768e-05
clsdoa_v1_pilot_005_ep_000250,replica.apartment_1,Replica,-59.34083284710427,-22.5,0.0,1.3959539064642936,LOS,True,92.35020841888782
clsdoa_v1_pilot_005_ep_000251,replica.apartment_2,Replica,-20.150734667301947,157.5,-16.859259415659917,3.208284648020208,LOS,True,0.26202611928854114
clsdoa_v1_pilot_005_ep_000252,replica.hotel_0,Replica,169.59016444098538,-67.5,3.951843613204478,2.671106278912533,LOS,True,0.38013804039637483
clsdoa_v1_pilot_005_ep_000253,replica.office_0,Replica,-278.0172602793634,112.50000000000006,-6.150054544088054,1.340944304512247,LOS,True,2.091309789151873e-06
clsdoa_v1_pilot_005_ep_000254,replica.frl_apartment_0,Replica,12.17665201941601,-112.49999999999999,-3.1645663077930815,1.4014168354647927,LOS,True,8.537736462515939e-07
clsdoa_v1_pilot_005_ep_000255,replica.room_0,Replica,149.4816505963885,-157.5,-0.6391301553292358,2.223233574094782,LOS,True,1.6231609471220672
clsdoa_v1_pilot_005_ep_000256,replica.frl_apartment_1,Replica,176.35424740358107,-112.5,3.287347381436396,3.5330978084609943,LOS,True,2.699869328381916e-06
clsdoa_v1_pilot_005_ep_000257,replica.frl_apartment_3,Replica,-72.82711118473728,112.5,-10.220896245744926,5.635591193783315,LOS,True,42.91435645463971
clsdoa_v1_pilot_005_ep_000258,replica.frl_apartment_4,Replica,79.05236846198723,-67.5,-0.3188836842790882,3.457504138139794,LOS,True,0.13624430527370665
clsdoa_v1_pilot_005_ep_000259,replica.hotel_0,Replica,259.5901644409854,-157.50000000000003,3.9518436132044785,2.671106278912533,LOS,True,0.21106035805613846
clsdoa_v1_pilot_005_ep_000260,replica.office_2,Replica,-34.92824325760737,67.5,0.0,5.688036606020518,LOS,True,24.328046931434034
clsdoa_v1_pilot_005_ep_000261,replica.frl_apartment_2,Replica,-57.3788252351048,-22.5,-51.59627596698827,1.2101550193639763,LOS,True,6.776618231767655e-06
clsdoa_v1_pilot_005_ep_000262,replica.office_4,Replica,-128.6371917889656,112.5,0.0,1.3679345425717602,LOS,True,4.7536104815230715e-06
clsdoa_v1_pilot_005_ep_000263,replica.apartment_1,Replica,-82.49898317094018,67.5,0.0,4.573589221844486,LOS,True,29.22360149064749
clsdoa_v1_pilot_005_ep_000264,replica.apartment_2,Replica,294.84926533269805,-157.50000000000006,-16.859259415659917,3.208284648020208,LOS,True,0.5057780409692211
clsdoa_v1_pilot_005_ep_000265,replica.frl_apartment_0,Replica,-109.42750786061725,22.5,0.0,4.789846698853243,LOS,True,0.5483871869637111
clsdoa_v1_pilot_005_ep_000266,replica.frl_apartment_2,Replica,-108.07294581794883,157.5,-1.298576968264347,1.293651211070258,LOS,True,0.0
clsdoa_v1_pilot_005_ep_000267,replica.frl_apartment_3,Replica,-6.512125467831339,22.5,0.0,1.7919996311884014,LOS,True,8.144481502960801e-06
clsdoa_v1_pilot_005_ep_000268,replica.frl_apartment_4,Replica,103.9739508795843,67.5,-5.078238795301978,4.876062700196216,LOS,True,0.7235547591055147
clsdoa_v1_pilot_005_ep_000269,mp3d.gTV8FGcVJC9,MP3D,-39.20219254222103,22.5,0.0,1.359104004312102,LOS,True,4.829673078902934e-06
clsdoa_v1_pilot_005_ep_000270,mp3d.Vt2qJdWjCF2,MP3D,33.056951947503215,-22.5,0.0,5.530498072852537,LOS,True,59.24144592829582
clsdoa_v1_pilot_005_ep_000271,mp3d.Vvot9Ly1tCj,MP3D,-126.99078796590365,67.5,50.84840573890384,1.2257811661057683,LOS,True,1.3004292747236537e-05
clsdoa_v1_pilot_005_ep_000272,mp3d.Z6MFQCViBuw,MP3D,255.89800139164822,-112.49999999999999,10.39007242598788,1.9470030706110024,LOS,True,1.2605816820395112e-05
clsdoa_v1_pilot_005_ep_000273,mp3d.jh4fc5c5qoQ,MP3D,-130.7860531149285,22.49999999999997,0.0,1.7343072944702986,LOS,True,2.561320938754782e-06
clsdoa_v1_pilot_005_ep_000274,mp3d.Pm6F8kyY3z2,MP3D,208.67777131670073,-67.50000000000004,-0.9248769619584469,3.881178247135808,LOS,True,0.32922605778276
clsdoa_v1_pilot_005_ep_000275,mp3d.mJXqzFtmKg4,MP3D,287.41997433920005,-157.49999999999997,0.0,1.5562286119374296,LOS,True,1.020964787746499e-05
clsdoa_v1_pilot_005_ep_000276,mp3d.SN83YJsR3w2,MP3D,-265.5812955962786,157.5,-9.365067918644801,2.489289974274846,LOS,True,1.2197778899539258
clsdoa_v1_pilot_005_ep_000277,mp3d.pRbA3pwrgk9,MP3D,-46.10819189210565,157.5,2.9774059877699357,1.9252259726527692,LOS,True,0.46596585580504035
clsdoa_v1_pilot_005_ep_000278,mp3d.r47D5H71a5s,MP3D,196.90242649743277,-157.5,0.0,1.0926492782979058,LOS,True,2.4148365394514667e-06
clsdoa_v1_pilot_005_ep_000279,mp3d.aayBHfsNo7d,MP3D,89.04912011042762,67.5,0.0,5.183773458140188,LOS,True,4.353408482428142e-06
clsdoa_v1_pilot_005_ep_000280,mp3d.pa4otMbVnkk,MP3D,88.71618913345483,67.5,0.0,4.249288024680371,LOS,True,0.822490498298752
clsdoa_v1_pilot_005_ep_000281,mp3d.VLzqgDo317F,MP3D,-27.23475736969573,-67.5,-0.7159965866856958,3.573050377424505,LOS,True,0.8503686706316197
clsdoa_v1_pilot_005_ep_000282,mp3d.qoiz87JEwZ2,MP3D,-44.06622952597213,112.5,1.0974731424765896,5.847366613191135,LOS,True,1.2074182697257333e-06
clsdoa_v1_pilot_005_ep_000283,mp3d.VVfe2KiqLaN,MP3D,-69.37869403771593,-22.5,-1.8695715241867257,3.78063561400619,LOS,True,0.649216799661897
clsdoa_v1_pilot_005_ep_000284,mp3d.WYY7iVyf5p8,MP3D,159.20558036110918,-22.5,-0.053945201085101105,2.549090204146629,LOS,True,22.148313535070812
clsdoa_v1_pilot_005_ep_000285,mp3d.p5wJjkQkbXX,MP3D,24.35702143295226,22.5,-12.958107526624966,1.5823607951829386,LOS,True,2.2588727439225506e-06
clsdoa_v1_pilot_005_ep_000286,mp3d.rqfALeAoiTq,MP3D,32.57788380354489,112.5,0.0,1.2228611992150882,LOS,True,3.4150945850063763e-06
clsdoa_v1_pilot_005_ep_000287,mp3d.X7HyMhZNoso,MP3D,325.77548498818703,-157.50000000000003,14.681240227424514,2.132931787446385,LOS,True,6.722620413208828e-06
clsdoa_v1_pilot_005_ep_000288,mp3d.s8pcmisQ38h,MP3D,-12.884357942230096,-112.49999999999999,18.217927850399526,4.752734891700874,LOS,True,0.3259872931135045
clsdoa_v1_pilot_005_ep_000289,mp3d.XcA2TqTSSAj,MP3D,-300.04425594124956,157.5,-2.0321681062627546,3.8896773752756273,LOS,True,5.4668187275950014e-06
clsdoa_v1_pilot_005_ep_000290,mp3d.e9zR4mvMWw7,MP3D,-218.49501627676602,157.5,4.498051885848919,3.4192554326945293,LOS,True,0.11899074074240286
clsdoa_v1_pilot_005_ep_000291,mp3d.gYvKGZ5eRqb,MP3D,132.3122907692487,-112.5,-11.77763246701733,3.0108143953113484,LOS,True,6.331754823653221e-06
clsdoa_v1_pilot_005_ep_000292,mp3d.wc2JMjhGNzB,MP3D,125.26654454468525,-157.5,-1.9991919015888435,5.733065367623996,LOS,True,61.50528854414793
clsdoa_v1_pilot_005_ep_000293,mp3d.17DRP5sb8fy,MP3D,188.78921404067677,-112.5,0.0,1.7462916452412538,LOS,True,0.6409162888928146
clsdoa_v1_pilot_005_ep_000294,mp3d.gZ6f7yhEvPG,MP3D,135.80485140638672,-67.5,3.2409957338407076,2.356724613478863,LOS,True,9.88314448090898e-06
clsdoa_v1_pilot_005_ep_000295,mp3d.5LpN3gDmAk7,MP3D,3.0790392362383727,112.5,0.0,1.0316596442412675,LOS,True,1.1000103948581645e-05
clsdoa_v1_pilot_005_ep_000296,mp3d.i5noydFURQK,MP3D,200.0235481065496,-67.5,3.1275679329928514,3.1655444685820697,LOS,True,30.740238743328398
clsdoa_v1_pilot_005_ep_000297,replica.apartment_0,Replica,61.74979692171823,67.5,0.0,1.9451364589777471,LOS,True,22.414990672634023
clsdoa_v1_pilot_005_ep_000298,replica.apartment_0,Replica,111.97826750728768,22.5,3.89346335939253,5.052709011992353,LOS,True,0.5682092248709486
clsdoa_v1_pilot_005_ep_000299,replica.office_1,Replica,-43.06205900373109,112.5,1.4439393571782777,1.8757081895778147,LOS,True,1.7075472925031877e-06
clsdoa_v1_pilot_005_ep_000300,replica.frl_apartment_5,Replica,143.634105916586,-157.5,3.9488990471537284,3.716482877170675,LOS,True,0.0023236773229119503
clsdoa_v1_pilot_005_ep_000301,replica.frl_apartment_5,Replica,-171.365894083414,157.5,3.9488990471537284,3.716482877170675,LOS,True,5.4668187275950014e-06
clsdoa_v1_pilot_005_ep_000302,replica.office_1,Replica,-78.3398776925788,-22.5,17.135343760326663,3.2118015945097538,LOS,True,119.51498014586984
clsdoa_v1_pilot_005_ep_000303,mp3d.2t7WUuJeko7,MP3D,-2.991067188835828,-112.5,-15.777173738404976,2.2937600209533846,LOS,True,25.059838983050238
clsdoa_v1_pilot_005_ep_000304,mp3d.V2XKFyX4ASd,MP3D,-93.40125444697325,112.5,0.0,1.8400416780682156,LOS,True,1.6126468568765158
clsdoa_v1_pilot_005_ep_000305,mp3d.ac26ZMwG7aT,MP3D,88.0881418678945,67.5,6.875232146859479,4.176841525796223,LOS,True,87.2509991247749
clsdoa_v1_pilot_005_ep_000306,mp3d.YFuZgdQ5vWj,MP3D,117.12933056560938,-67.49999999999999,4.546891853745546,2.5767445644918476,LOS,True,1.2074182697257333e-06
clsdoa_v1_pilot_005_ep_000307,mp3d.cV4RVeZvu5T,MP3D,-98.96619997757546,22.5,2.3550791870785885,1.1666274481094232,LOS,True,1.0154917640916254
clsdoa_v1_pilot_005_ep_000308,mp3d.5ZKStnWn8Zo,MP3D,-130.5925607185588,-22.5,0.0,1.505288594968727,LOS,True,1.657728561965808e-05
clsdoa_v1_pilot_005_ep_000309,replica.office_3,Replica,-101.15020696219011,-67.49999999999999,25.589055922860705,1.871283881564131,LOS,True,6.630342409071696
clsdoa_v1_pilot_005_ep_000310,replica.room_2,Replica,-42.81834235841967,112.5,-4.6896898363669015,1.5857446753551672,LOS,True,3.1945284701301985e-06
clsdoa_v1_pilot_005_ep_000311,replica.office_3,Replica,-198.6960793273515,67.5,0.0,1.5516122140386461,LOS,True,7.636383641665695e-06
clsdoa_v1_pilot_005_ep_000312,replica.room_2,Replica,106.19490712431205,-157.5,7.8513925491294545,4.732386035925768,LOS,True,0.48729157530427764
clsdoa_v1_pilot_005_ep_000313,replica.room_1,Replica,143.03521279331915,-112.49999999999997,0.7226649554986113,2.70494294455659,LOS,True,2.4148365394514667e-06
clsdoa_v1_pilot_005_ep_000314,replica.room_1,Replica,-126.96478720668084,157.5,0.7226649554986114,2.70494294455659,LOS,True,2.2588727439225506e-06
clsdoa_v1_pilot_005_ep_000315,mp3d.GdvgFV5R1Z5,MP3D,-207.01130444500902,112.5,0.0,1.9298935624363807,LOS,True,33.88367493145074
clsdoa_v1_pilot_005_ep_000316,mp3d.ur6pFq6Qu1A,MP3D,19.973619154908278,157.5,3.417746478914467,3.41871638920059,LOS,True,0.5026212980301925
clsdoa_v1_pilot_005_ep_000317,mp3d.HxpKQynjfin,MP3D,-136.83589419172637,-22.5,0.0,1.4421547860431334,LOS,True,6.331754823653221e-06
clsdoa_v1_pilot_005_ep_000318,mp3d.5q7pvUzZiYa,MP3D,150.71041178735658,22.5,46.47890383568557,3.5291606121151533,LOS,False,
clsdoa_v1_pilot_005_ep_000319,mp3d.7y3sRwLe3Va,MP3D,285.1030602959202,-157.49999999999997,-3.982833521878829,3.518595270438523,LOS,True,4.677482073305614
clsdoa_v1_pilot_005_ep_000320,mp3d.oLBMNvg9in8,MP3D,92.09973358696132,67.5,0.0,5.235240670796856,LOS,True,3.8299300937323495
clsdoa_v1_pilot_005_ep_000321,replica.office_2,Replica,-72.6761030584911,-67.5,-5.905125044289712,4.859959704838927,LOS,True,1.896449590979572
clsdoa_v1_pilot_005_ep_000322,replica.office_0,Replica,-278.0172602793634,112.50000000000006,-6.150054544088054,1.340944304512247,LOS,True,2.091309789151873e-06
clsdoa_v1_pilot_005_ep_000323,replica.frl_apartment_1,Replica,-61.74310474551772,67.5,7.533272075678038,2.7699913046516267,LOS,True,1.2924912925730985
clsdoa_v1_pilot_005_ep_000324,replica.room_0,Replica,-165.5183494036115,157.5,-0.6391301553292357,2.223233574094782,LOS,True,2.7557338802872664
clsdoa_v1_pilot_005_ep_000325,replica.hotel_0,Replica,259.5901644409854,-157.50000000000003,3.9518436132044785,2.671106278912533,LOS,True,0.21106035805613846
clsdoa_v1_pilot_005_ep_000326,replica.office_0,Replica,-13.91201659055141,22.5,-2.103146355263823,3.7977295349732847,LOS,True,104.68692918106062
clsdoa_v1_pilot_005_ep_000327,replica.office_4,Replica,70.07522385895487,67.50000000000003,24.71165425918382,1.196023860475062,LOS,True,1.688228096739878e-05
clsdoa_v1_pilot_005_ep_000328,replica.apartment_1,Replica,52.9931462494296,22.5,0.0,1.46060173430602,LOS,True,6.502146373618258e-06
clsdoa_v1_pilot_005_ep_000329,replica.frl_apartment_0,Replica,47.61733129449084,112.5,0.0,5.323853904719826,LOS,True,35.25759781017572
clsdoa_v1_pilot_005_ep_000330,replica.room_0,Replica,14.4816505963885,-22.5,-0.6391301553292358,2.223233574094782,LOS,True,1.8503147616367877
clsdoa_v1_pilot_005_ep_000331,replica.apartment_2,Replica,249.84926533269805,-112.50000000000004,-16.859259415659917,3.208284648020208,LOS,True,8.913658556096819e-06
clsdoa_v1_pilot_005_ep_000332,replica.frl_apartment_1,Replica,221.35424740358107,-157.5,3.287347381436396,3.5330978084609943,LOS,True,8.537736462515939e-07
clsdoa_v1_pilot_005_ep_000333,replica.frl_apartment_2,Replica,161.92705418205117,-112.5,-1.2985769682643469,1.293651211070258,LOS,True,8.537736462515939e-07
