source_clip_id,base_clip_id,canonical_class_id,canonical_class,temporal_type,source_dataset,source_label,mapping_type,original_id,original_dataset_split,raw_relpath,raw_sha256,original_sample_rate,original_channels,original_duration_sec,license_raw,license_status,provenance_source,pretrain_seen_status,source_asset_root_id,decode_ok,finite,duration_sec,sample_rate,channels,peak_abs,rms_dbfs,dc_offset,clip_fraction,silence_or_low_activity_ratio,active_duration_estimate_sec,auto_qc_status,auto_qc_reason
esc50:33658:clsdoa_v1_srcprep_v1:1-33658-A-26,esc50:33658,1,laughing,transient,ESC-50,laughing,EXACT,33658,fold_1,raw/esc50/ESC-50-master/audio/1-33658-A-26.wav,372c161a4c9720a4ff4f14499dcfe763de12b6ab428c430dbed22bb46d1e1528,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=33658 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.936706543,-25.978383,-0.000032223,0.000000000,0.953015873,0.234920635,AUTO_PASS,
esc50:36164:clsdoa_v1_srcprep_v1:1-36164-A-26,esc50:36164,1,laughing,transient,ESC-50,laughing,EXACT,36164,fold_1,raw/esc50/ESC-50-master/audio/1-36164-A-26.wav,1e458a12c75bae2b27e719449f4a8036e315da58c4c1871318f39170039bc193,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=36164 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.119537354,-39.566372,-0.000023924,0.000000000,0.914108844,0.429455782,AUTO_PASS,
esc50:36164:clsdoa_v1_srcprep_v1:1-36164-B-26,esc50:36164,1,laughing,transient,ESC-50,laughing,EXACT,36164,fold_1,raw/esc50/ESC-50-master/audio/1-36164-B-26.wav,c4ae2f7010e965c71e0564f4300c3b24b3ea32be65ece7ca885c95b8883e6cc9,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=36164 take=B,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.585174561,-27.576045,-0.000031347,0.000000000,0.928984127,0.355079365,AUTO_PASS,
esc50:72695:clsdoa_v1_srcprep_v1:1-72695-A-26,esc50:72695,1,laughing,transient,ESC-50,laughing,EXACT,72695,fold_1,raw/esc50/ESC-50-master/audio/1-72695-A-26.wav,00e40dabc61f55f7b41edb89a6690f1dc12c69321eb14c7272fb57d286f97e9a,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=72695 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.996368408,-29.481975,-0.000029202,0.000000000,0.976480726,0.117596372,AUTO_PASS,
esc50:73123:clsdoa_v1_srcprep_v1:1-73123-A-26,esc50:73123,1,laughing,transient,ESC-50,laughing,EXACT,73123,fold_1,raw/esc50/ESC-50-master/audio/1-73123-A-26.wav,8057fd399edeefc25205d97ef8577693154507e9be4fcd7c4663eb14a6ee59f7,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=73123 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-22.778635,0.000029436,0.000825397,0.940281179,0.298594104,AUTO_PASS,
esc50:109759:clsdoa_v1_srcprep_v1:2-109759-A-26,esc50:109759,1,laughing,transient,ESC-50,laughing,EXACT,109759,fold_2,raw/esc50/ESC-50-master/audio/2-109759-A-26.wav,a254709bbf039a760772033127d7ddd1b1296827c1c4bf91397c4eed47630415,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=109759 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-20.166777,-0.000184687,0.000353741,0.915396825,0.423015873,AUTO_PASS,
esc50:109759:clsdoa_v1_srcprep_v1:2-109759-B-26,esc50:109759,1,laughing,transient,ESC-50,laughing,EXACT,109759,fold_2,raw/esc50/ESC-50-master/audio/2-109759-B-26.wav,b13e8ec284aaa51991b9de66ccf1ace3bc9d46fc8e76f6bc318dfa6ffddc7e52,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=109759 take=B,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-21.937937,-0.000052092,0.000848073,0.934181406,0.329092971,AUTO_PASS,
esc50:60791:clsdoa_v1_srcprep_v1:2-60791-A-26,esc50:60791,1,laughing,transient,ESC-50,laughing,EXACT,60791,fold_2,raw/esc50/ESC-50-master/audio/2-60791-A-26.wav,3617e0efead9f24c01d37b5127870e3b703464f759a5ac89617e358c3dcd25c0,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=60791 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.813171387,-19.804045,-0.000006759,0.000000000,0.657954649,1.710226757,AUTO_PASS,
esc50:60794:clsdoa_v1_srcprep_v1:2-60794-A-26,esc50:60794,1,laughing,transient,ESC-50,laughing,EXACT,60794,fold_2,raw/esc50/ESC-50-master/audio/2-60794-A-26.wav,4e108347a69a7e5079b18a08626bbc7e5cd7f26896535e62f3c883b131b24d09,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=60794 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-11.034521,-0.000129474,0.008938776,0.363238095,3.183809524,AUTO_PASS,
esc50:60795:clsdoa_v1_srcprep_v1:2-60795-A-26,esc50:60795,1,laughing,transient,ESC-50,laughing,EXACT,60795,fold_2,raw/esc50/ESC-50-master/audio/2-60795-A-26.wav,160104c769dc88fa6958c3e6207cd646bb5d77950f9ba7ed23dd3ef0a2e8c3f7,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=60795 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.934387207,-18.012343,-0.000003274,0.000000000,0.701024943,1.494875283,AUTO_PASS,
esc50:62226:clsdoa_v1_srcprep_v1:2-62226-A-26,esc50:62226,1,laughing,transient,ESC-50,laughing,EXACT,62226,fold_2,raw/esc50/ESC-50-master/audio/2-62226-A-26.wav,c24516dab6222edf2357eab0339ab50f51d255b33ac447178d05c9f651ea8742,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=62226 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.802459717,-27.913136,0.000517087,0.000000000,0.959986395,0.200068027,AUTO_PASS,
esc50:79769:clsdoa_v1_srcprep_v1:2-79769-A-26,esc50:79769,1,laughing,transient,ESC-50,laughing,EXACT,79769,fold_2,raw/esc50/ESC-50-master/audio/2-79769-A-26.wav,ad612364637a6a7f546b1e4c0fb3eaaa516bead72ebc60ada09081017770abf1,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=79769 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-16.217959,0.000031890,0.000195011,0.749541950,1.252290249,AUTO_PASS,
esc50:79775:clsdoa_v1_srcprep_v1:2-79775-A-26,esc50:79775,1,laughing,transient,ESC-50,laughing,EXACT,79775,fold_2,raw/esc50/ESC-50-master/audio/2-79775-A-26.wav,8ed1db1744128556b36925ec2e5fa2b85284304db5b7b015d72f6e94b1f9fc9b,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=79775 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.972564697,-19.922999,-0.000004955,0.000000000,0.920349206,0.398253968,AUTO_PASS,
esc50:107123:clsdoa_v1_srcprep_v1:3-107123-A-26,esc50:107123,1,laughing,transient,ESC-50,laughing,EXACT,107123,fold_3,raw/esc50/ESC-50-master/audio/3-107123-A-26.wav,9b6a405f45bad8af59b0c17aacbda14dc6162b434345353adaf28cd182334d0d,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=107123 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.748992920,-26.404928,-0.000162611,0.000000000,0.922675737,0.386621315,AUTO_PASS,
esc50:110536:clsdoa_v1_srcprep_v1:3-110536-A-26,esc50:110536,1,laughing,transient,ESC-50,laughing,EXACT,110536,fold_3,raw/esc50/ESC-50-master/audio/3-110536-A-26.wav,b3e784756507d4b37c8bc019d0d951c1a3981728a9af466dc7574584423b352e,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=110536 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.307525635,-32.396711,-0.000016606,0.000000000,0.952816327,0.235918367,AUTO_PASS,
esc50:118487:clsdoa_v1_srcprep_v1:3-118487-A-26,esc50:118487,1,laughing,transient,ESC-50,laughing,EXACT,118487,fold_3,raw/esc50/ESC-50-master/audio/3-118487-A-26.wav,252276ae67705b907d8346888c1d71ca4aa9cb20dde6a9b6ea15f4e2ff921f49,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=118487 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-17.142284,-0.000231520,0.000621315,0.863038549,0.684807256,AUTO_PASS,
esc50:119459:clsdoa_v1_srcprep_v1:3-119459-A-26,esc50:119459,1,laughing,transient,ESC-50,laughing,EXACT,119459,fold_3,raw/esc50/ESC-50-master/audio/3-119459-A-26.wav,157dc3eb648f0422b60fdfd02960ce9b61948d76338addab30981bb0755ee016,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=119459 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.097167969,-33.057726,-0.000109211,0.000000000,0.783310658,1.083446712,AUTO_PASS,
esc50:126113:clsdoa_v1_srcprep_v1:3-126113-A-26,esc50:126113,1,laughing,transient,ESC-50,laughing,EXACT,126113,fold_3,raw/esc50/ESC-50-master/audio/3-126113-A-26.wav,fa437400cd1875436258ceaa9a3014ad5a0927e90911f24ca62e1d9d79316062,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=126113 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.719726562,-24.282387,0.000211087,0.000000000,0.891047619,0.544761905,AUTO_PASS,
esc50:132747:clsdoa_v1_srcprep_v1:3-132747-A-26,esc50:132747,1,laughing,transient,ESC-50,laughing,EXACT,132747,fold_3,raw/esc50/ESC-50-master/audio/3-132747-A-26.wav,ac22151d27e63ba67a9108638c824a43c17a3bafd4549063bb765a1653707968,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=132747 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-15.131733,-0.000037050,0.006984127,0.835170068,0.824149660,AUTO_PASS,
esc50:152912:clsdoa_v1_srcprep_v1:3-152912-A-26,esc50:152912,1,laughing,transient,ESC-50,laughing,EXACT,152912,fold_3,raw/esc50/ESC-50-master/audio/3-152912-A-26.wav,64e6f858d87c27697ec95eb37e3137a71ad8b4ab4402ee98a33095a42003e1d0,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=152912 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-18.635517,-0.000166174,0.004680272,0.914875283,0.425623583,AUTO_PASS,
esc50:152997:clsdoa_v1_srcprep_v1:3-152997-A-26,esc50:152997,1,laughing,transient,ESC-50,laughing,EXACT,152997,fold_3,raw/esc50/ESC-50-master/audio/3-152997-A-26.wav,0a7ba8bbefee74c4e6c1a4ce399cdd8fa0e344b44d8adf5345ad84ba90611290,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=152997 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-13.769375,-0.000496917,0.005995465,0.591705215,2.041473923,AUTO_PASS,
esc50:132803:clsdoa_v1_srcprep_v1:4-132803-A-26,esc50:132803,1,laughing,transient,ESC-50,laughing,EXACT,132803,fold_4,raw/esc50/ESC-50-master/audio/4-132803-A-26.wav,de5e596027c88e0e27334e4dfeb024238bc0b6028dba0f96c764017e534e8233,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=132803 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-16.183984,-0.000052617,0.002163265,0.802625850,0.986870748,AUTO_PASS,
esc50:132810:clsdoa_v1_srcprep_v1:4-132810-A-26,esc50:132810,1,laughing,transient,ESC-50,laughing,EXACT,132810,fold_4,raw/esc50/ESC-50-master/audio/4-132810-A-26.wav,c7f7466fe1fa3d585fbf7a1fe9692e1890f0b05d6910b81504e808b4fb885bb8,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=132810 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-20.075936,0.000004180,0.000149660,0.863655329,0.681723356,AUTO_PASS,
esc50:132816:clsdoa_v1_srcprep_v1:4-132816-A-26,esc50:132816,1,laughing,transient,ESC-50,laughing,EXACT,132816,fold_4,raw/esc50/ESC-50-master/audio/4-132816-A-26.wav,b2d5c158cb461eae5001862bfdbbdbfb1367d6e80e3e187dc52ebbba869a8b85,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=132816 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-14.274071,0.000091983,0.002675737,0.676603175,1.616984127,AUTO_PASS,
esc50:133674:clsdoa_v1_srcprep_v1:4-133674-A-26,esc50:133674,1,laughing,transient,ESC-50,laughing,EXACT,133674,fold_4,raw/esc50/ESC-50-master/audio/4-133674-A-26.wav,7b0f9348022ff7ff2f4466565aa8cf6396d79eae07d3269fa2fb174a8fa03552,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=133674 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-18.837470,-0.000015024,0.000090703,0.753904762,1.230476190,AUTO_PASS,
esc50:155670:clsdoa_v1_srcprep_v1:4-155670-A-26,esc50:155670,1,laughing,transient,ESC-50,laughing,EXACT,155670,fold_4,raw/esc50/ESC-50-master/audio/4-155670-A-26.wav,9368b7604caf4337cb81e95bb2461fa80a90011c94fdfffef10e0ab819d9842e,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=155670 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.216461182,-26.877468,-0.037952170,0.000000000,0.188104308,4.059478458,AUTO_PASS,
esc50:164243:clsdoa_v1_srcprep_v1:4-164243-A-26,esc50:164243,1,laughing,transient,ESC-50,laughing,EXACT,164243,fold_4,raw/esc50/ESC-50-master/audio/4-164243-A-26.wav,558345f57ac5e2ec558fcf6011bdd1381df3eab7b6315463908856fa4b7a9db2,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=164243 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-16.516944,0.000012593,0.000077098,0.718789116,1.406054422,AUTO_PASS,
esc50:167571:clsdoa_v1_srcprep_v1:4-167571-A-26,esc50:167571,1,laughing,transient,ESC-50,laughing,EXACT,167571,fold_4,raw/esc50/ESC-50-master/audio/4-167571-A-26.wav,0384583066e8dd028d98ca571e55a99ef2a3ee158be227e241e167b577bb2955,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=167571 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.742004395,-22.435391,0.000227573,0.000000000,0.847555556,0.762222222,AUTO_PASS,
esc50:181599:clsdoa_v1_srcprep_v1:4-181599-A-26,esc50:181599,1,laughing,transient,ESC-50,laughing,EXACT,181599,fold_4,raw/esc50/ESC-50-master/audio/4-181599-A-26.wav,e414fc3ba7dea88437d0be3c0dd1101177cfcc0052e2a2b2cb8973cad984e178,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=181599 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.995452881,-15.721549,0.142859325,0.000000000,0.104362812,4.478185941,AUTO_PASS,
esc50:171118:clsdoa_v1_srcprep_v1:5-171118-A-26,esc50:171118,1,laughing,transient,ESC-50,laughing,EXACT,171118,fold_5,raw/esc50/ESC-50-master/audio/5-171118-A-26.wav,acf4fc669f782f4b85e601fb61cddef90599416c519741428e1e62ea6228e2c2,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=171118 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.270843506,-32.541161,-0.000035929,0.000000000,0.901092971,0.494535147,AUTO_PASS,
esc50:242932:clsdoa_v1_srcprep_v1:5-242932-A-26,esc50:242932,1,laughing,transient,ESC-50,laughing,EXACT,242932,fold_5,raw/esc50/ESC-50-master/audio/5-242932-A-26.wav,9c2021684ccd03cbb5606565178197bc1251de351c65e2e10c068e0da0499a87,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=242932 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.975311279,-17.664824,-0.000459986,0.000000000,0.809646259,0.951768707,AUTO_PASS,
esc50:242932:clsdoa_v1_srcprep_v1:5-242932-B-26,esc50:242932,1,laughing,transient,ESC-50,laughing,EXACT,242932,fold_5,raw/esc50/ESC-50-master/audio/5-242932-B-26.wav,a7d72dd0f1e81bcae369ea26db6c2495829c7c308ceb50670a33b2fe925bb564,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=242932 take=B,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.951354980,-18.939083,-0.000532566,0.000000000,0.837138322,0.814308390,AUTO_PASS,
esc50:244526:clsdoa_v1_srcprep_v1:5-244526-A-26,esc50:244526,1,laughing,transient,ESC-50,laughing,EXACT,244526,fold_5,raw/esc50/ESC-50-master/audio/5-244526-A-26.wav,d3165c0292b08ca116b10f3fcfe24978eefef40dcacb751723c13cf8816ffbd0,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=244526 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-16.987102,0.000533157,0.006403628,0.886589569,0.567052154,AUTO_PASS,
esc50:253534:clsdoa_v1_srcprep_v1:5-253534-A-26,esc50:253534,1,laughing,transient,ESC-50,laughing,EXACT,253534,fold_5,raw/esc50/ESC-50-master/audio/5-253534-A-26.wav,251c084088b365d60f5509569e97cbf6d10259926470a53f004c4adec97fcfba,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=253534 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.971740723,-18.070858,-0.000022270,0.000000000,0.767473923,1.162630385,AUTO_PASS,
esc50:259514:clsdoa_v1_srcprep_v1:5-259514-A-26,esc50:259514,1,laughing,transient,ESC-50,laughing,EXACT,259514,fold_5,raw/esc50/ESC-50-master/audio/5-259514-A-26.wav,bff4fba03e6137cd08b1f0eeb5512e238a047fbcd49d7de923d6d9262ad25296,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=259514 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.999969482,-25.910737,-0.000016560,0.000063492,0.949151927,0.254240363,AUTO_PASS,
esc50:263775:clsdoa_v1_srcprep_v1:5-263775-A-26,esc50:263775,1,laughing,transient,ESC-50,laughing,EXACT,263775,fold_5,raw/esc50/ESC-50-master/audio/5-263775-A-26.wav,3da4f9803fcd4044d76160ac5a4bcdbfc167f8422c6ca089e957be938d8b1dfe,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=263775 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.601348877,-28.319489,-0.000056401,0.000000000,0.955170068,0.224149660,AUTO_PASS,
esc50:263775:clsdoa_v1_srcprep_v1:5-263775-B-26,esc50:263775,1,laughing,transient,ESC-50,laughing,EXACT,263775,fold_5,raw/esc50/ESC-50-master/audio/5-263775-B-26.wav,91ad833977880350aac446f5d3ea2b01cb307609d0e5b7f6fba821b57eeb3e2f,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=263775 take=B,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-15.521683,-0.000268984,0.001714286,0.771215420,1.143922902,AUTO_PASS,
esc50:137:clsdoa_v1_srcprep_v1:1-137-A-32,esc50:137,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,137,fold_1,raw/esc50/ESC-50-master/audio/1-137-A-32.wav,d68e4716f74f073be8f78f5fe8e45daf7c09b0ec0575b21f57989d803536abb3,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=137 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.521240234,-38.913586,0.000019206,0.000000000,0.992462585,0.037687075,AUTO_FLAG,mostly_silence_or_low_activity
esc50:53501:clsdoa_v1_srcprep_v1:1-53501-A-32,esc50:53501,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,53501,fold_1,raw/esc50/ESC-50-master/audio/1-53501-A-32.wav,7edf3a6b856987de4fc2da27906d70abb00c40fba3352275eec840917daf2e50,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=53501 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.175598145,-45.868629,-0.000011665,0.000000000,0.986979592,0.065102041,AUTO_FLAG,mostly_silence_or_low_activity
esc50:61212:clsdoa_v1_srcprep_v1:1-61212-A-32,esc50:61212,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,61212,fold_1,raw/esc50/ESC-50-master/audio/1-61212-A-32.wav,655cc6c53397673f39fb8f125124e65fafc87480e1d18cc53f78f4404464826d,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=61212 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.592346191,-34.639246,-0.000056808,0.000000000,0.982204082,0.088979592,AUTO_FLAG,mostly_silence_or_low_activity
esc50:62594:clsdoa_v1_srcprep_v1:1-62594-A-32,esc50:62594,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,62594,fold_1,raw/esc50/ESC-50-master/audio/1-62594-A-32.wav,a8adb317bb75afae3395204f0d0e19fb0230539d0a2cd02d6e2cc424cb3efe05,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=62594 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-21.642092,-0.000184164,0.000625850,0.923891156,0.380544218,AUTO_PASS,
esc50:79711:clsdoa_v1_srcprep_v1:1-79711-A-32,esc50:79711,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,79711,fold_1,raw/esc50/ESC-50-master/audio/1-79711-A-32.wav,f3fd05d3bfed74942257ef036a83c7775c00a4213fd471c5ad6868e9487db525,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=79711 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-30.080160,0.000030992,0.000031746,0.987755102,0.061224490,AUTO_FLAG,mostly_silence_or_low_activity
esc50:84393:clsdoa_v1_srcprep_v1:1-84393-A-32,esc50:84393,2,keyboard_typing,transient,ESC-50,keyboard_typing,EXACT,84393,fold_1,raw/esc50/ESC-50-master/audio/1-84393-A-32.wav,48f3964c939192128456567e9b8150638194650fb5241d02dda6b970774325fb,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=84393 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-19.401962,-0.000070873,0.000870748,0.878848073,0.605759637,AUTO_PASS,
