source_clip_id,base_clip_id,canonical_class_id,canonical_class,temporal_type,source_dataset,source_label,mapping_type,original_id,original_dataset_split,raw_relpath,raw_sha256,original_sample_rate,original_channels,original_duration_sec,license_raw,license_status,provenance_source,pretrain_seen_status,source_asset_root_id,resource_status,decode_ok,finite,duration_sec,sample_rate,channels,peak_abs,rms_dbfs,dc_offset,clip_fraction,silence_or_low_activity_ratio,active_duration_estimate_sec,auto_qc_status,auto_qc_reason
desed:eval:92962:clsdoa_v1_srcprep_v1,desed:eval:92962,5,speech,transient,DESED isolated foreground,Speech,EXACT,92962,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/92962.wav,1618b7553ff2c712e8048ff6225e01606dcbee1dc34c477e4b7751e7710d217a,44100,1,0.531247166,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/92962.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT,true,true,0.531247166,44100,1,0.294616699,-22.934365,-0.000011464,0.000000000,0.448693871,0.292879819,AUTO_PASS,
desed:eval:92965:clsdoa_v1_srcprep_v1,desed:eval:92965,5,speech,transient,DESED isolated foreground,Speech,EXACT,92965,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/92965.wav,011d528d4f7e3430476f062f6c24c41e9f22631566f98825a48da174d03c32e6,44100,1,1.791859410,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/92965.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT,true,true,1.791859410,44100,1,0.999938965,-12.953468,-0.000251405,0.000177168,0.525278091,0.850634921,AUTO_PASS,
desed:eval:92967:clsdoa_v1_srcprep_v1,desed:eval:92967,5,speech,transient,DESED isolated foreground,Speech,EXACT,92967,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/92967.wav,70d7e848265e618795b74eba2da459ebdf7d69120be9240345ea460335261dce,44100,1,0.794648526,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/92967.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT,true,true,0.794648526,44100,1,0.773101807,-18.978471,-0.000031969,0.000000000,0.709508047,0.230839002,AUTO_PASS,
desed:eval:92972:clsdoa_v1_srcprep_v1,desed:eval:92972,5,speech,transient,DESED isolated foreground,Speech,EXACT,92972,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/92972.wav,757703223b91e65b863b41fa39642f16ed83674fc456ae990c9d5d373d75d5a2,44100,1,0.731247166,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/92972.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT,true,true,0.731247166,44100,1,0.215332031,-29.235367,-0.000011895,0.000000000,0.746650955,0.185260771,AUTO_PASS,
desed:eval:97828:clsdoa_v1_srcprep_v1,desed:eval:97828,5,speech,transient,DESED isolated foreground,Speech,EXACT,97828,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/97828.wav,0bce7a6f441a8a3d6075b986e69b2add770cce635d02183693461586da3aec9a,44100,1,1.658321995,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/97828.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT,true,true,1.658321995,44100,1,0.136718750,-36.164559,-0.006848955,0.000000000,0.738431877,0.433764172,AUTO_PASS,
desed:eval:146200_0:clsdoa_v1_srcprep_v1,desed:eval:146200,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,146200,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/146200_0.wav,c96c0bdaca7a75af656c8141d656b82e5364b88ede360c6c4bf36993bc805ae6,44100,1,14.690997732,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/146200_0.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT,true,true,14.690997732,44100,1,0.883453369,-16.788388,-0.004702067,0.000000000,0.514120823,7.138049887,AUTO_PASS,
desed:eval:146200_1:clsdoa_v1_srcprep_v1,desed:eval:146200,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,146200,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/146200_1.wav,89780729c2d58fd0df0da1a3dd765372909a179242a93e62d118ed448f062d58,44100,1,7.790317460,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/146200_1.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT,true,true,7.790317460,44100,1,0.758819580,-17.119167,-0.004707532,0.000000000,0.513682023,3.788571429,AUTO_PASS,
desed:eval:152532:clsdoa_v1_srcprep_v1,desed:eval:152532,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,152532,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/152532.wav,ad2c7cec22863e82861e94f854d88291e8c7c1a6b92588ab81cb8f3fdec9d2e3,44100,1,6.920204082,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/152532.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT,true,true,6.920204082,44100,1,0.987731934,-15.046799,-0.000000004,0.000000000,0.522935569,3.301383220,AUTO_PASS,
desed:eval:152533:clsdoa_v1_srcprep_v1,desed:eval:152533,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,152533,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/152533.wav,d62f10283d0eb8dff5dca3b639ef6c537c5d707612c944df27219c3ad6dca670,44100,1,7.074852608,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/152533.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT,true,true,7.074852608,44100,1,0.947296143,-17.255166,-0.000000221,0.000000000,0.564600754,3.080385488,AUTO_PASS,
desed:eval:189735:clsdoa_v1_srcprep_v1,desed:eval:189735,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,189735,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/189735.wav,c7e193d1138836e05c2c4202ba52064670efd3b43307f0d76495ac53c2735995,44100,1,59.129954649,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/189735.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT,true,true,59.129954649,44100,1,1.000000000,-18.454277,0.000609380,0.000626622,0.636223837,21.510068027,AUTO_PASS,
desed:eval:271460:clsdoa_v1_srcprep_v1,desed:eval:271460,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,271460,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/271460.wav,814da7165bf8e7651fde476ab483c418954274125d8cf0165361540dd24536a7,44100,1,16.848412698,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/271460.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT,true,true,16.848412698,44100,1,0.792175293,-19.143232,-0.000000288,0.000000000,0.587432286,6.951111111,AUTO_PASS,
desed:eval:327387:clsdoa_v1_srcprep_v1,desed:eval:327387,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,327387,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/327387.wav,269b0bee80ab921791a5f57cf40999b9776299fa6765a314144725db2404ed70,44100,1,5.905192744,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/327387.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT,true,true,5.905192744,44100,1,0.592529297,-17.198274,-0.000017503,0.000000000,0.341127184,3.890770975,AUTO_PASS,
desed:eval:352266:clsdoa_v1_srcprep_v1,desed:eval:352266,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,352266,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/352266.wav,341e140a8b6c3c066dfc8d688e327e950e0e7397f1d5d0e1b9d07a4a3d53b615,44100,1,5.883401361,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/352266.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT,true,true,5.883401361,44100,1,0.437011719,-23.761666,0.000000151,0.000000000,0.681771231,1.872267574,AUTO_PASS,
desed:eval:352268:clsdoa_v1_srcprep_v1,desed:eval:352268,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,352268,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/352268.wav,3e1a37f250aecac8f598b4ca038a2a7d5c19a2804aeee4e486225434f995e1ff,44100,1,5.762448980,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/352268.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT,true,true,5.762448980,44100,1,0.491424561,-24.246179,-0.000000260,0.000000000,0.730053045,1.555555556,AUTO_PASS,
desed:eval:352270:clsdoa_v1_srcprep_v1,desed:eval:352270,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,352270,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/352270.wav,dcdcb4d0d451e2107f4e559f25ed8f58941c886c86fccdb07bdc7feb0a5c957e,44100,1,9.964875283,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/352270.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT,true,true,9.964875283,44100,1,1.000000000,-11.040146,-0.000046085,0.006776637,0.459705405,5.383968254,AUTO_PASS,
desed:eval:352271:clsdoa_v1_srcprep_v1,desed:eval:352271,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,352271,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/352271.wav,d5f981f36d093e110f0d8fe437a45420e6c16a568b4f209e64b8a953f469a0e1,44100,1,8.870884354,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/352271.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT,true,true,8.870884354,44100,1,0.599822998,-24.140249,-0.000000115,0.000000000,0.768807227,2.050884354,AUTO_PASS,
desed:eval:352272:clsdoa_v1_srcprep_v1,desed:eval:352272,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,352272,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/352272.wav,af42ed31a529f2357b7893ce3b3bafc33143e27e3428e069afa8e09658cfebe6,44100,1,9.908911565,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/352272.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT,true,true,9.908911565,44100,1,0.444030762,-24.151199,-0.000000027,0.000000000,0.643382008,3.533696145,AUTO_PASS,
desed:eval:352273:clsdoa_v1_srcprep_v1,desed:eval:352273,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,352273,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/352273.wav,b96c65c770ffa00269c6954f9a531df9119728af391dca63aaceb9002e040da5,44100,1,6.943265306,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/352273.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT,true,true,6.943265306,44100,1,0.721649170,-21.274163,0.000000020,0.000000000,0.719665053,1.946439909,AUTO_PASS,
desed:eval:389755:clsdoa_v1_srcprep_v1,desed:eval:389755,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,389755,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/389755.wav,73a57de825023bfd72c63b0fa2770858961f5b40556787e26a7dfd130e9b6ac7,44100,1,6.249841270,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/389755.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT,true,true,6.249841270,44100,1,0.238739014,-28.772036,-0.000002555,0.000000000,0.654529095,2.159138322,AUTO_PASS,
desed:eval:47000:clsdoa_v1_srcprep_v1,desed:eval:47000,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,47000,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/47000.wav,147dced717b302df80d3d67cf61bb88f0a43ba2c06308ef49ac5a93861bbd06b,44100,1,68.314807256,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/47000.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT,true,true,68.314807256,44100,1,0.656829834,-21.441651,0.000000105,0.000000000,0.594332029,27.713129252,AUTO_PASS,
desed:train:110165:clsdoa_v1_srcprep_v1,desed:train:110165,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,110165,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/110165.wav,84a326ed5673c53a9096ad0ebec11b791778fa9168372e432e0a511282915e22,44100,1,4.945850340,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/110165.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT,true,true,4.945850340,44100,1,0.339630127,-17.932230,0.000000263,0.000000000,0.237478910,3.771315193,AUTO_PASS,
desed:train:131641_0:clsdoa_v1_srcprep_v1,desed:train:131641,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,131641,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/131641_0.wav,4c60bea636b649ef95d8529277caddf0e648cdc4df86d29895ee222d1ae649e9,44100,1,5.375102041,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/131641_0.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT,true,true,5.375102041,44100,1,0.968017578,-20.846044,0.000000779,0.000000000,0.801301035,1.068027211,AUTO_PASS,
desed:train:131641_1:clsdoa_v1_srcprep_v1,desed:train:131641,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,131641,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/131641_1.wav,d6c819cd1471eec09c880b6df88209e6bffbcf2d1b335a8730be72372a8cf17e,44100,1,1.956485261,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/131641_1.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT,true,true,1.956485261,44100,1,0.218536377,-31.785985,-0.000001360,0.000000000,0.655323884,0.674353741,AUTO_PASS,
desed:train:13613_0:clsdoa_v1_srcprep_v1,desed:train:13613,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,13613,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/13613_0.wav,b865d3008caa03967b8f904ebd3bc3477c903f9d833213bb5972c319fc4e19f4,44100,1,0.320136054,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/13613_0.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT,true,true,0.320136054,44100,1,0.256164551,-22.850086,-0.000073034,0.000000000,0.431718374,0.181927438,AUTO_PASS,
desed:train:13613_1:clsdoa_v1_srcprep_v1,desed:train:13613,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,13613,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/13613_1.wav,bfa154e795fe48850b69122a2d6aac97e3a5176186cd79c2ea0b26794f4e9be8,44100,1,0.320294785,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/13613_1.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT,true,true,0.320294785,44100,1,0.258789062,-22.753222,-0.000112508,0.000000000,0.422725664,0.184897959,AUTO_PASS,
desed:train:13613_10:clsdoa_v1_srcprep_v1,desed:train:13613,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,13613,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/13613_10.wav,d4ae5400c7bb8860cf8109917add1ecb50a2d860accc75119ac4621dc5ea7146,44100,1,0.320362812,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/13613_10.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT,true,true,0.320362812,44100,1,0.259063721,-22.822476,-0.000076860,0.000000000,0.436155153,0.180634921,AUTO_PASS,
desed:train:13613_11:clsdoa_v1_srcprep_v1,desed:train:13613,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,13613,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/13613_11.wav,e2bfb294e728fb7bcbc0d237c1dc4aa8361a38fda0d599336182b81a557a1b2e,44100,1,0.320022676,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/13613_11.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT,true,true,0.320022676,44100,1,0.255950928,-22.788660,-0.000067170,0.000000000,0.432225608,0.181700680,AUTO_PASS,
desed:train:13613_12:clsdoa_v1_srcprep_v1,desed:train:13613,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,13613,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/13613_12.wav,d759507941e3ed5bc0d58225da663f58b45871abfc25f4a4fc671afdc5bd9403,44100,1,0.320204082,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/13613_12.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT,true,true,0.320204082,44100,1,0.256408691,-22.824851,-0.000097133,0.000000000,0.429502160,0.182675737,AUTO_PASS,
desed:train:13613_2:clsdoa_v1_srcprep_v1,desed:train:13613,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,13613,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/13613_2.wav,044b6f06b89383a3b432151cff37b460d1ab596628fa286e9e4b2cea856eb7b0,44100,1,0.352857143,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/13613_2.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT,true,true,0.352857143,44100,1,0.254180908,-23.417964,-0.000113286,0.000000000,0.489878543,0.180000000,AUTO_PASS,
desed:train:13613_3:clsdoa_v1_srcprep_v1,desed:train:13613,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,13613,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/13613_3.wav,7010b150c56e8fc37c3302f42670cda46f8b9222f1ad1aaf497664392290a75f,44100,1,0.320612245,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/13613_3.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT,true,true,0.320612245,44100,1,0.260314941,-23.128697,-0.000096599,0.000000000,0.439281420,0.179773243,AUTO_PASS,
desed:train:13613_4:clsdoa_v1_srcprep_v1,desed:train:13613,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,13613,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/13613_4.wav,bb2f50f9bced232e2aa958d886567b436d592addfc3268b3b1b53c9c3cbe4fb3,44100,1,0.328412698,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/13613_4.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT,true,true,0.328412698,44100,1,0.260864258,-23.035448,-0.000096431,0.000000000,0.454049575,0.179297052,AUTO_PASS,
desed:train:13613_5:clsdoa_v1_srcprep_v1,desed:train:13613,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,13613,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/13613_5.wav,bab1f1617897d62bc0fc7285b6606a2b4705ede4ee2662c682fa7425a4e3a74f,44100,1,0.312811791,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/13613_5.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT,true,true,0.312811791,44100,1,0.255737305,-22.718426,-0.000108313,0.000000000,0.414353026,0.183197279,AUTO_PASS,
desed:train:13613_6:clsdoa_v1_srcprep_v1,desed:train:13613,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,13613,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/13613_6.wav,2c424415d1942ee12e5655c38e0066d7b30d431b7563472761f174771336d2b8,44100,1,0.319727891,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/13613_6.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT,true,true,0.319727891,44100,1,0.257904053,-22.791028,-0.000073788,0.000000000,0.434609929,0.180770975,AUTO_PASS,
desed:train:13613_7:clsdoa_v1_srcprep_v1,desed:train:13613,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,13613,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/13613_7.wav,3787c6c4e66e8b0048367050c9e864d6ad313bc8a1c1ae827176a36d36669f41,44100,1,0.316371882,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/13613_7.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT,true,true,0.316371882,44100,1,0.256988525,-22.759820,-0.000052841,0.000000000,0.421301606,0.183083900,AUTO_PASS,
desed:train:13613_8:clsdoa_v1_srcprep_v1,desed:train:13613,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,13613,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/13613_8.wav,fb89116a95b3f6158a9e92642ca84dddf5f94202b996d3ffd9d23a3e851d1292,44100,1,0.320272109,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/13613_8.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT,true,true,0.320272109,44100,1,0.256652832,-22.809566,-0.000081318,0.000000000,0.434296233,0.181179138,AUTO_PASS,
desed:train:13613_9:clsdoa_v1_srcprep_v1,desed:train:13613,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,13613,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/13613_9.wav,3530a9cb9644b86e4805301d63aea83e2fa4c6165782ce3a92c51ad27ed6cce5,44100,1,0.319977324,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/13613_9.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT,true,true,0.319977324,44100,1,0.253448486,-22.792322,-0.000077071,0.000000000,0.423853731,0.184353741,AUTO_PASS,
desed:train:141287:clsdoa_v1_srcprep_v1,desed:train:141287,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,141287,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/141287.wav,248cb8a7887b1ec86e3dc69adfd21377ef7e8e8d05f2b398ab7fb81c32fae254,44100,1,25.449274376,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/141287.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT,true,true,25.449274376,44100,1,0.320007324,-26.136808,-0.000058771,0.000000000,0.549890271,11.454965986,AUTO_PASS,
desed:train:151242_0:clsdoa_v1_srcprep_v1,desed:train:151242,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,151242,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/151242_0.wav,42ad3bf9580b061d6e3befcb357ca5a8b2884f5b0c635ae73aeaac7b10bc79f6,44100,1,0.229387755,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/151242_0.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT,true,true,0.229387755,44100,1,0.802307129,-10.762509,0.000001916,0.000000000,0.530150257,0.107777778,AUTO_PASS,
