source_clip_id,base_clip_id,canonical_class_id,canonical_class,temporal_type,source_dataset,source_label,mapping_type,original_id,original_dataset_split,raw_relpath,raw_sha256,original_sample_rate,original_channels,original_duration_sec,license_raw,license_status,provenance_source,pretrain_seen_status,source_asset_root_id,resource_status
desed:eval:236487_2:clsdoa_v1_srcprep_v1,desed:eval:236487,5,speech,transient,DESED isolated foreground,Speech,EXACT,236487,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/236487_2.wav,1c2f1869862d6a2e6b3aad8a0f7f9b4a07682236f4c6aa1d02392a0b9e72d0dd,44100,1,0.408480726,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/236487_2.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:236487_3:clsdoa_v1_srcprep_v1,desed:eval:236487,5,speech,transient,DESED isolated foreground,Speech,EXACT,236487,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/236487_3.wav,32700ecd3682e36efb8fea114521f44532d11b8ff6de01c4a67953641c024942,44100,1,0.514580499,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/236487_3.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:236531:clsdoa_v1_srcprep_v1,desed:eval:236531,5,speech,transient,DESED isolated foreground,Speech,EXACT,236531,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/236531.wav,86d99f057508927b3445bf2ab947501de7cb019e29b2ecce167524bab0a1ce6e,44100,1,0.692970522,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/236531.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:236561_0:clsdoa_v1_srcprep_v1,desed:eval:236561,5,speech,transient,DESED isolated foreground,Speech,EXACT,236561,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/236561_0.wav,3246d5606611e8d144c3505910735104c718d0790874d4e8ad9e86d4d80a775e,44100,1,1.402063492,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/236561_0.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:236561_1:clsdoa_v1_srcprep_v1,desed:eval:236561,5,speech,transient,DESED isolated foreground,Speech,EXACT,236561,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/236561_1.wav,c01b2a796d7e74121388b000803c08503822a66619236b8b1fd7269b5a69f35f,44100,1,1.391950113,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/236561_1.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:236561_2:clsdoa_v1_srcprep_v1,desed:eval:236561,5,speech,transient,DESED isolated foreground,Speech,EXACT,236561,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/236561_2.wav,b698a638cb2c66f39c785a9e4945dfea46ec6ef993a0f8932274548099fa815b,44100,1,0.544829932,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/236561_2.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:236605:clsdoa_v1_srcprep_v1,desed:eval:236605,5,speech,transient,DESED isolated foreground,Speech,EXACT,236605,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/236605.wav,9495e1133018d06d42c5d8a104c25920293923ed566bc47b2ebb0b6ad60cada8,44100,1,0.675714286,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/236605.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:236651:clsdoa_v1_srcprep_v1,desed:eval:236651,5,speech,transient,DESED isolated foreground,Speech,EXACT,236651,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/236651.wav,9d97e514951959f6b8ccb3ff811f2cf35e5f535c9f5131784e29af02e63ebbf7,44100,1,0.761519274,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/236651.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:277010_0:clsdoa_v1_srcprep_v1,desed:eval:277010,5,speech,transient,DESED isolated foreground,Speech,EXACT,277010,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/277010_0.wav,7334aafe351d59c1ea6213114807ff48165c6a26232a8aedc2ae96bbc5caaeed,44100,1,2.405963719,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/277010_0.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:277010_1:clsdoa_v1_srcprep_v1,desed:eval:277010,5,speech,transient,DESED isolated foreground,Speech,EXACT,277010,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/277010_1.wav,e9296c38327b4daafdefab307db311e8be63c899df6b622dbb7f47073eb43f5b,44100,1,2.405804989,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/277010_1.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:277010_2:clsdoa_v1_srcprep_v1,desed:eval:277010,5,speech,transient,DESED isolated foreground,Speech,EXACT,277010,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/277010_2.wav,1d575ee55137e986fd9869a653d68fd8abefa902f0a62fd8b1dcd34ba5214b2a,44100,1,0.818321995,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/277010_2.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:277010_3:clsdoa_v1_srcprep_v1,desed:eval:277010,5,speech,transient,DESED isolated foreground,Speech,EXACT,277010,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/277010_3.wav,a4d1322bdb0af47147c402feaa370d97dee47f0c4297d5cdb73d452932e61377,44100,1,1.036349206,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/277010_3.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:361089_0:clsdoa_v1_srcprep_v1,desed:eval:361089,5,speech,transient,DESED isolated foreground,Speech,EXACT,361089,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/361089_0.wav,3e07db755e5fe9b219bde3f661b5c18832642621a805225aa2f4364556fedf53,44100,1,2.292675737,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/361089_0.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:361089_1:clsdoa_v1_srcprep_v1,desed:eval:361089,5,speech,transient,DESED isolated foreground,Speech,EXACT,361089,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/361089_1.wav,db894e15cfefbbf82864c3a54772d5c0bd8543053f1a7bad879ff3d40d0ea828,44100,1,1.035442177,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/361089_1.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:86461:clsdoa_v1_srcprep_v1,desed:eval:86461,5,speech,transient,DESED isolated foreground,Speech,EXACT,86461,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/86461.wav,fcbadfa878d0e473e2443be02c352db0f25660ba309da80c46aa1f15965b67a6,44100,1,1.119478458,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/86461.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:92922:clsdoa_v1_srcprep_v1,desed:eval:92922,5,speech,transient,DESED isolated foreground,Speech,EXACT,92922,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/92922.wav,c699a838a4a88f4d83e73b65f0f4e2d59919e171304305a6365490f5c6233fae,44100,1,1.001201814,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/92922.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:92931:clsdoa_v1_srcprep_v1,desed:eval:92931,5,speech,transient,DESED isolated foreground,Speech,EXACT,92931,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/92931.wav,2062f03ef9fb0feb5acc3ee3fe90324083b537c311cd35f4601719078d807a8d,44100,1,1.677414966,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/92931.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:92932:clsdoa_v1_srcprep_v1,desed:eval:92932,5,speech,transient,DESED isolated foreground,Speech,EXACT,92932,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/92932.wav,f74e5640562a24df53b2b112378de479695c184f4156978d6f80d35e232f12ff,44100,1,0.732358277,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/92932.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:92951:clsdoa_v1_srcprep_v1,desed:eval:92951,5,speech,transient,DESED isolated foreground,Speech,EXACT,92951,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/92951.wav,f0e8e9c21408bf3df42b5bec7fd51e1682754e69c63e5ffbe42fc68934d73ebd,44100,1,0.838571429,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/92951.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:92955:clsdoa_v1_srcprep_v1,desed:eval:92955,5,speech,transient,DESED isolated foreground,Speech,EXACT,92955,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/92955.wav,07c4e95a85a1584ac11697e95e43e95912bb0f6c0d4f7d3e8f69e8623116643a,44100,1,0.811179138,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/92955.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:92961_0:clsdoa_v1_srcprep_v1,desed:eval:92961,5,speech,transient,DESED isolated foreground,Speech,EXACT,92961,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/92961_0.wav,37a856511fb9d043e371b5d74b4eda5aefd974684f57cfcc7f32c9872522804a,44100,1,1.431133787,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/92961_0.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:92961_1:clsdoa_v1_srcprep_v1,desed:eval:92961,5,speech,transient,DESED isolated foreground,Speech,EXACT,92961,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/92961_1.wav,39815aa24ab76ac932893cd8d531fd92e7e4c7fe709fed65e758d07b29db3436,44100,1,0.980521542,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/92961_1.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:92962:clsdoa_v1_srcprep_v1,desed:eval:92962,5,speech,transient,DESED isolated foreground,Speech,EXACT,92962,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/92962.wav,1618b7553ff2c712e8048ff6225e01606dcbee1dc34c477e4b7751e7710d217a,44100,1,0.531247166,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/92962.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:92965:clsdoa_v1_srcprep_v1,desed:eval:92965,5,speech,transient,DESED isolated foreground,Speech,EXACT,92965,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/92965.wav,011d528d4f7e3430476f062f6c24c41e9f22631566f98825a48da174d03c32e6,44100,1,1.791859410,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/92965.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:92967:clsdoa_v1_srcprep_v1,desed:eval:92967,5,speech,transient,DESED isolated foreground,Speech,EXACT,92967,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/92967.wav,70d7e848265e618795b74eba2da459ebdf7d69120be9240345ea460335261dce,44100,1,0.794648526,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/92967.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:92972:clsdoa_v1_srcprep_v1,desed:eval:92972,5,speech,transient,DESED isolated foreground,Speech,EXACT,92972,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/92972.wav,757703223b91e65b863b41fa39642f16ed83674fc456ae990c9d5d373d75d5a2,44100,1,0.731247166,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/92972.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:97828:clsdoa_v1_srcprep_v1,desed:eval:97828,5,speech,transient,DESED isolated foreground,Speech,EXACT,97828,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Speech/97828.wav,0bce7a6f441a8a3d6075b986e69b2add770cce635d02183693461586da3aec9a,44100,1,1.658321995,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Speech/97828.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:146200_0:clsdoa_v1_srcprep_v1,desed:eval:146200,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,146200,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/146200_0.wav,c96c0bdaca7a75af656c8141d656b82e5364b88ede360c6c4bf36993bc805ae6,44100,1,14.690997732,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/146200_0.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:146200_1:clsdoa_v1_srcprep_v1,desed:eval:146200,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,146200,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/146200_1.wav,89780729c2d58fd0df0da1a3dd765372909a179242a93e62d118ed448f062d58,44100,1,7.790317460,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/146200_1.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:152532:clsdoa_v1_srcprep_v1,desed:eval:152532,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,152532,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/152532.wav,ad2c7cec22863e82861e94f854d88291e8c7c1a6b92588ab81cb8f3fdec9d2e3,44100,1,6.920204082,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/152532.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:152533:clsdoa_v1_srcprep_v1,desed:eval:152533,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,152533,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/152533.wav,d62f10283d0eb8dff5dca3b639ef6c537c5d707612c944df27219c3ad6dca670,44100,1,7.074852608,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/152533.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:189735:clsdoa_v1_srcprep_v1,desed:eval:189735,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,189735,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/189735.wav,c7e193d1138836e05c2c4202ba52064670efd3b43307f0d76495ac53c2735995,44100,1,59.129954649,http://creativecommons.org/licenses/by/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/189735.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:271460:clsdoa_v1_srcprep_v1,desed:eval:271460,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,271460,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/271460.wav,814da7165bf8e7651fde476ab483c418954274125d8cf0165361540dd24536a7,44100,1,16.848412698,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/271460.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:327387:clsdoa_v1_srcprep_v1,desed:eval:327387,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,327387,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/327387.wav,269b0bee80ab921791a5f57cf40999b9776299fa6765a314144725db2404ed70,44100,1,5.905192744,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/327387.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:352266:clsdoa_v1_srcprep_v1,desed:eval:352266,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,352266,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/352266.wav,341e140a8b6c3c066dfc8d688e327e950e0e7397f1d5d0e1b9d07a4a3d53b615,44100,1,5.883401361,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/352266.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:352268:clsdoa_v1_srcprep_v1,desed:eval:352268,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,352268,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/352268.wav,3e1a37f250aecac8f598b4ca038a2a7d5c19a2804aeee4e486225434f995e1ff,44100,1,5.762448980,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/352268.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:352270:clsdoa_v1_srcprep_v1,desed:eval:352270,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,352270,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/352270.wav,dcdcb4d0d451e2107f4e559f25ed8f58941c886c86fccdb07bdc7feb0a5c957e,44100,1,9.964875283,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/352270.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:352271:clsdoa_v1_srcprep_v1,desed:eval:352271,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,352271,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/352271.wav,d5f981f36d093e110f0d8fe437a45420e6c16a568b4f209e64b8a953f469a0e1,44100,1,8.870884354,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/352271.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:352272:clsdoa_v1_srcprep_v1,desed:eval:352272,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,352272,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/352272.wav,af42ed31a529f2357b7893ce3b3bafc33143e27e3428e069afa8e09658cfebe6,44100,1,9.908911565,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/352272.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:352273:clsdoa_v1_srcprep_v1,desed:eval:352273,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,352273,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/352273.wav,b96c65c770ffa00269c6954f9a531df9119728af391dca63aaceb9002e040da5,44100,1,6.943265306,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/352273.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:389755:clsdoa_v1_srcprep_v1,desed:eval:389755,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,389755,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/389755.wav,73a57de825023bfd72c63b0fa2770858961f5b40556787e26a7dfd130e9b6ac7,44100,1,6.249841270,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/389755.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:eval:47000:clsdoa_v1_srcprep_v1,desed:eval:47000,3,vacuum_cleaner,persistent,DESED isolated foreground,Vacuum_cleaner,EXACT,47000,eval,raw/desed/extracted/audio/eval/soundbank/foreground/Vacuum_cleaner/47000.wav,147dced717b302df80d3d67cf61bb88f0a43ba2c06308ef49ac5a93861bbd06b,44100,1,68.314807256,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/eval/soundbank/foreground/Vacuum_cleaner/47000.wav ; official eval license TSV,unknown,clsdoa_v1,PRESENT
desed:train:110165:clsdoa_v1_srcprep_v1,desed:train:110165,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,110165,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/110165.wav,84a326ed5673c53a9096ad0ebec11b791778fa9168372e432e0a511282915e22,44100,1,4.945850340,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/110165.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:131641_0:clsdoa_v1_srcprep_v1,desed:train:131641,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,131641,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/131641_0.wav,4c60bea636b649ef95d8529277caddf0e648cdc4df86d29895ee222d1ae649e9,44100,1,5.375102041,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/131641_0.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:131641_1:clsdoa_v1_srcprep_v1,desed:train:131641,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,131641,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/131641_1.wav,d6c819cd1471eec09c880b6df88209e6bffbcf2d1b335a8730be72372a8cf17e,44100,1,1.956485261,http://creativecommons.org/licenses/by-nc/3.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/131641_1.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:13613_0:clsdoa_v1_srcprep_v1,desed:train:13613,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,13613,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/13613_0.wav,b865d3008caa03967b8f904ebd3bc3477c903f9d833213bb5972c319fc4e19f4,44100,1,0.320136054,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/13613_0.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:13613_1:clsdoa_v1_srcprep_v1,desed:train:13613,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,13613,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/13613_1.wav,bfa154e795fe48850b69122a2d6aac97e3a5176186cd79c2ea0b26794f4e9be8,44100,1,0.320294785,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/13613_1.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:13613_10:clsdoa_v1_srcprep_v1,desed:train:13613,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,13613,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/13613_10.wav,d4ae5400c7bb8860cf8109917add1ecb50a2d860accc75119ac4621dc5ea7146,44100,1,0.320362812,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/13613_10.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
desed:train:13613_11:clsdoa_v1_srcprep_v1,desed:train:13613,4,clock_alarm,transient,DESED isolated foreground,Alarm_bell_ringing,SEMANTIC_STRONG,13613,train,raw/desed/extracted/audio/train/soundbank/foreground/Alarm_bell_ringing/13613_11.wav,e2bfb294e728fb7bcbc0d237c1dc4aa8361a38fda0d599336182b81a557a1b2e,44100,1,0.320022676,http://creativecommons.org/publicdomain/zero/1.0/,PER_RECORDING_METADATA,DESED_synth_soundbank.tar.gz; audio/train/soundbank/foreground/Alarm_bell_ringing/13613_11.wav ; official train license TSV,unknown,clsdoa_v1,PRESENT
